ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
11810060;82449241;44;51;7;25/02/2021;202104;60;DOM
11810061;141826395;118;125;7;25/02/2021;202104;60;DOM
11810062;37219574250;51;75;24;25/02/2021;202104;60;DOM
11810063;41235813;102864;107639;4775;25/02/2021;202104;60;PROD
11810064;37219570084;29;42;13;25/02/2021;202104;60;DOM
11810066;11810066-int;872;943;71;25/02/2021;202104;60;DOM
11810067;1604214449;2278;2337;59;25/02/2021;202104;60;DOM
11810068;82369421;1449;1494;45;25/02/2021;202104;60;DOM
11810069;82369704;230;262;32;25/02/2021;202104;60;DOM
11810070;11810070-int;6908;6942;34;25/02/2021;202104;60;DOM
11810071;411219089;6904;7486;582;25/02/2021;202104;60;PROD
11810072;41235894;184;184;0;25/02/2021;202104;60;PROD
11810073;41235886;324;425;101;25/02/2021;202104;60;PROD
11810074;141826397;269;287;18;25/02/2021;202104;60;DOM
11810075;141826389;306;319;13;25/02/2021;202104;60;DOM
11810076;41289933;0;0;0;25/02/2021;202104;60;PROD
11810077;141826439;1106;1178;72;25/02/2021;202104;60;DOM
11810078;82367830;755;780;25;25/02/2021;202104;60;DOM
11810079;14250516516;158;166;8;25/02/2021;202104;60;DOM
11810080;82369943;3328;3328;0;25/02/2021;202104;60;PROD
11810081;82367922;4700;4975;275;25/02/2021;202104;60;DOM
11810082;82368442;299;312;13;25/02/2021;202104;60;DOM
11810083;82369884;61;67;6;25/02/2021;202104;60;DOM
11810084;14250516508;245;252;7;25/02/2021;202104;60;DOM
11810085;82369691;250;269;19;25/02/2021;202104;60;DOM
11810086;82449167;430;481;51;25/02/2021;202104;60;DOM
11810087;82449368;61;66;5;25/02/2021;202104;60;DOM
11810090;82449371;70;77;7;25/02/2021;202104;60;DOM
11810091;82449201;125;140;15;25/02/2021;202104;60;DOM
11810092;82449404;28;35;7;25/02/2021;202104;60;DOM
11810094;82368671;201;245;44;25/02/2021;202104;60;DOM
11810095;82449441;245;270;25;25/02/2021;202104;60;DOM
11810096;82368029;188;224;36;25/02/2021;202104;60;DOM
11810097;82366985;1126;1130;4;25/02/2021;202104;60;DOM
11810098;82369779;145;153;8;25/02/2021;202104;60;DOM
11810099;82369741;2240;2243;3;25/02/2021;202104;60;DOM
11810100;82449252;20;23;3;25/02/2021;202104;60;DOM
11810102;82449809;78;100;22;25/02/2021;202104;60;DOM
11810103;82368391;1526;1690;164;25/02/2021;202104;60;DOM
11810104;82368094;890;892;2;25/02/2021;202104;60;DOM
11810105;82369772;793;850;57;25/02/2021;202104;60;DOM
11810107;82367996;2104;2238;134;25/02/2021;202104;60;DOM
11810108;82368424;1136;1157;21;25/02/2021;202104;60;DOM
11810109;82368303;315;340;25;25/02/2021;202104;60;DOM
11810110;82368053;500;541;41;25/02/2021;202104;60;DOM
11810111;82449785;60;72;12;25/02/2021;202104;60;DOM
11810112;82449237;197;211;14;25/02/2021;202104;60;DOM
11810113;82449293;14;16;2;25/02/2021;202104;60;DOM
11810114;82448922;670;670;0;25/02/2021;202104;60;DOM
11810115;82368291;227;228;1;25/02/2021;202104;60;DOM
11810116;82368955;208;224;16;25/02/2021;202104;60;DOM
11810117;82368005;120;133;13;25/02/2021;202104;60;DOM
11810118;82448741;1869;1887;18;25/02/2021;202104;60;DOM
11810119;82448849;43;55;12;25/02/2021;202104;60;DOM
11810121;82449128;42;51;9;25/02/2021;202104;60;DOM
11810122;82448753;118;150;32;25/02/2021;202104;60;DOM
11810123;82449360;70;80;10;25/02/2021;202104;60;DOM
11810124;82449114;118;125;7;25/02/2021;202104;60;DOM
11810125;82449217;147;167;20;25/02/2021;202104;60;DOM
11810126;41289992;1785;1964;179;25/02/2021;202104;60;PROD
11810127;82448797;9802;10634;832;25/02/2021;202104;60;DOM
11810128;82449730;68;75;7;25/02/2021;202104;60;DOM
11810129;82450473;54;63;9;25/02/2021;202104;60;DOM
11810130;82449419;32;38;6;25/02/2021;202104;60;DOM
11810131;82450362;77;98;21;25/02/2021;202104;60;DOM
11810132;82450625;164;171;7;25/02/2021;202104;60;DOM
11810134;82449606;443;477;34;25/02/2021;202104;60;DOM
11810138;37219577451;5;5;0;25/02/2021;202104;60;DOM
11810140;37219571801;72;86;14;25/02/2021;202104;60;DOM
11810141;37219570548;33;44;11;25/02/2021;202104;60;DOM
11810142;37219573500;0;298;298;25/02/2021;202104;60;DOM
11810143;37219570712;0;0;0;25/02/2021;202104;60;DOM
11810144;37219570563;16;22;6;25/02/2021;202104;60;DOM
11810145;37219570571;12;15;3;25/02/2021;202104;60;DOM
11810146;37219570845;83;118;35;25/02/2021;202104;60;DOM
11810147;37219570555;800;975;175;25/02/2021;202104;60;DOM
11810150;37219570597;34;44;10;25/02/2021;202104;60;DOM
11810152;37219570738;24;33;9;25/02/2021;202104;60;DOM
11810162;41236472;0;525;525;25/02/2021;202104;60;PROD
11812015;1708090094;4118;4236;118;25/02/2021;202104;60;DOM
11812025;82449056;4473;5086;613;25/02/2021;202104;60;DOM
11812026;37219559699;1495;1865;370;25/02/2021;202104;60;PROD
11814003;1708090115;4430;4501;71;25/02/2021;202104;60;DOM
11814011;170809-0385;2010;2047;37;25/02/2021;202104;60;DOM
11814012;170809-0386;5093;5424;331;25/02/2021;202104;60;DOM
11814017;170809-0396;1405;1521;116;25/02/2021;202104;60;DOM
11814035;82369790;3963;4227;264;25/02/2021;202104;60;DOM
11814036;82448707;365;377;12;25/02/2021;202104;60;DOM
11814038;37219572239;301;304;3;25/02/2021;202104;60;DOM
11819001;82369792;1493;1603;110;25/02/2021;202104;60;DOM
11819002;82449555;1264;1416;152;25/02/2021;202104;60;DOM
11819004;41290039;1196;1401;205;25/02/2021;202104;60;PROD
11819005;37219569748;47;58;11;25/02/2021;202104;60;DOM
11823007;3702;7496;8029;533;25/02/2021;202104;60;PROD
11823009;82449329;1582;1840;258;25/02/2021;202104;60;DOM
11823010;82449533;408;439;31;25/02/2021;202104;60;DOM
11823011;37219570944;95;158;63;25/02/2021;202104;60;DOM
11824001;170809-0398;12881;13370;489;25/02/2021;202104;60;DOM
11824002;1708090091;6811;6941;130;25/02/2021;202104;60;DOM
11824010;82449805;213;229;16;25/02/2021;202104;60;DOM
11824022;41290027;7558;11796;4238;25/02/2021;202104;60;PROD
11824023;37219560747;19;28;9;25/02/2021;202104;60;DOM
11824024;82449633;276;501;225;25/02/2021;202104;60;DOM
11824025;82449394;926;995;69;25/02/2021;202104;60;DOM
11824026;37219560895;66;89;23;25/02/2021;202104;60;DOM
11824027;37219570688;58;101;43;25/02/2021;202104;60;DOM
11824029;37219570605;16;38;22;25/02/2021;202104;60;DOM
11824030;37219578319;21;30;9;25/02/2021;202104;60;DOM
11824033;37219577790;0;8;8;25/02/2021;202104;60;DOM
11824034;37219571439;33;62;29;25/02/2021;202104;60;DOM
11824035;37219568344;0;26;26;25/02/2021;202104;60;DOM
11824036;37219569599;95;181;86;25/02/2021;202104;60;DOM
11824037;37219570266;0;14;14;25/02/2021;202104;60;DOM
11824038;37219570464;84;122;38;25/02/2021;202104;60;DOM
11901004;150303-0182;6805;7054;249;25/02/2021;202104;60;DOM
11901006;150303-0183;9813;10200;387;25/02/2021;202104;60;DOM
11901007;150303-0184;2574;2775;201;25/02/2021;202104;60;DOM
11901008;150303-0181;7570;7857;287;25/02/2021;202104;60;DOM
11901011;150303-0136;9983;10193;210;25/02/2021;202104;60;DOM
11901012;150303-0133;1643;1762;119;25/02/2021;202104;60;DOM
11901013;150303-0163;4574;4683;109;25/02/2021;202104;60;DOM
11901014;150303-0164;4632;4737;105;25/02/2021;202104;60;DOM
11901015;150303-0135;2921;2984;63;25/02/2021;202104;60;DOM
11901016;150303-0162;3682;3769;87;25/02/2021;202104;60;DOM
11901017;82368597;6035;6192;157;25/02/2021;202104;60;DOM
11901020;82368789;14;16;2;25/02/2021;202104;60;DOM
11901023;150303-0061;3675;3834;159;25/02/2021;202104;60;DOM
11901024;150303-0064;5561;5723;162;25/02/2021;202104;60;DOM
11901025;150303-0062;5353;5571;218;25/02/2021;202104;60;DOM
11901026;150303-0161;6631;6816;185;25/02/2021;202104;60;DOM
11901027;150303-0095;1876;2003;127;25/02/2021;202104;60;DOM
11901029;82368664;64;67;3;25/02/2021;202104;60;DOM
11901031;150303-0491;4110;4269;159;25/02/2021;202104;60;DOM
11901033;1708090092;2692;2878;186;25/02/2021;202104;60;DOM
11901034;150303-0489;4048;4228;180;25/02/2021;202104;60;DOM
11901035;170809116;5480;5780;300;25/02/2021;202104;60;DOM
11901036;11901036-int;3622;4534;912;25/02/2021;202104;60;DOM
11901037;1708090117;3593;3690;97;25/02/2021;202104;60;DOM
11901038;1708090003;4999;5029;30;25/02/2021;202104;60;DOM
11901039;1708090005;4888;4891;3;25/02/2021;202104;60;DOM
11901040;1708090397;5492;5730;238;25/02/2021;202104;60;DOM
11901041;41237670;94094;101990;7896;25/02/2021;202104;60;PROD
11901042;1708090320;2241;2301;60;25/02/2021;202104;60;DOM
11901043;1708090075;2403;2449;46;25/02/2021;202104;60;DOM
11901044;1708090078;498;519;21;25/02/2021;202104;60;DOM
11901048;37219569367;0;11;11;25/02/2021;202104;60;DOM
11901050;1704040038;2521;2577;56;25/02/2021;202104;60;DOM
11901052;1708090354;4183;4338;155;25/02/2021;202104;60;DOM
11901053;11901053-int;2420;2527;107;25/02/2021;202104;60;DOM
11901054;1703060011;2554;2641;87;25/02/2021;202104;60;DOM
11901055;1703060013;4361;4889;528;25/02/2021;202104;60;DOM
11901056;17080940036;1828;1960;132;25/02/2021;202104;60;DOM
11901057;1708080020;3859;3975;116;25/02/2021;202104;60;DOM
11901058;11901058-int;976;977;1;25/02/2021;202104;60;DOM
11901059;1708090322;1632;1664;32;25/02/2021;202104;60;DOM
11901061;21;5530;5746;216;25/02/2021;202104;60;DOM
11901062;1708090090;2299;2318;19;25/02/2021;202104;60;DOM
11901063;1708090084;323;339;16;25/02/2021;202104;60;DOM
11901064;1708090086;193;195;2;25/02/2021;202104;60;DOM
11901065;37219572304;13;18;5;25/02/2021;202104;60;DOM
11901069;1708090088;3459;3636;177;25/02/2021;202104;60;DOM
11901070;1708090353;1119;1152;33;25/02/2021;202104;60;DOM
11901071;1708090087;5760;6001;241;25/02/2021;202104;60;DOM
11901072;1708090083;2949;3073;124;25/02/2021;202104;60;DOM
11901073;1708090022;7716;7949;233;25/02/2021;202104;60;DOM
11901074;1708090089;249;279;30;25/02/2021;202104;60;DOM
11901075;1708090019;1852;1888;36;25/02/2021;202104;60;DOM
11901076;1703060010;3130;3369;239;25/02/2021;202104;60;DOM
11901077;1708010351;3981;4215;234;25/02/2021;202104;60;DOM
11901079;1708090319;1851;1933;82;25/02/2021;202104;60;DOM
11901080;1703060012;5931;6075;144;25/02/2021;202104;60;DOM
11901081;1708090085;2755;2816;61;25/02/2021;202104;60;DOM
11901082;1708090077;3796;4024;228;25/02/2021;202104;60;DOM
11901086;82369097;1031;1176;145;25/02/2021;202104;60;PROD
11901088;1708090004;4346;4414;68;25/02/2021;202104;60;DOM
11901089;1708090018;797;848;51;25/02/2021;202104;60;DOM
11901090;11901090-int;4491;4897;406;25/02/2021;202104;60;DOM
11901091;1708090015;7547;7904;357;25/02/2021;202104;60;DOM
11901093;11901093-int;1602;1603;1;25/02/2021;202104;60;DOM
11901095;14225393769;1209;1398;189;25/02/2021;202104;60;PROD
11901098;1708090240;1187;1206;19;25/02/2021;202104;60;DOM
11901099;1708090251;2451;2591;140;25/02/2021;202104;60;DOM
11901100;14225393835;23580;24820;1240;25/02/2021;202104;60;PROD
11901101;1604213675;925;1190;265;25/02/2021;202104;60;DOM
11901102;82449509;981;1076;95;25/02/2021;202104;60;DOM
11901103;141826420;2711;2825;114;25/02/2021;202104;60;DOM
11901104;11901104-int;776;812;36;25/02/2021;202104;60;DOM
11901106;14225393785;18488;19349;861;25/02/2021;202104;60;PROD
11901107;82449331;1428;1573;145;25/02/2021;202104;60;DOM
11901108;11901108-int;253;313;60;25/02/2021;202104;60;DOM
11901109;5809;647;700;53;25/02/2021;202104;60;DOM
11901110;5707;2515;2643;128;25/02/2021;202104;60;DOM
11901111;1604214812;795;858;63;25/02/2021;202104;60;DOM
11901112;141826418;1870;1924;54;25/02/2021;202104;60;DOM
11901113;1604213303;2968;3005;37;25/02/2021;202104;60;DOM
11901114;141826421;2365;2606;241;25/02/2021;202104;60;DOM
11901115;1441826422;2640;2783;143;25/02/2021;202104;60;DOM
11901116;4829;2045;2174;129;25/02/2021;202104;60;DOM
11901117;1604214658;758;792;34;25/02/2021;202104;60;DOM
11901118;141826419;1335;1456;121;25/02/2021;202104;60;DOM
11901119;141826423;1398;1484;86;25/02/2021;202104;60;DOM
11901120;2,02E+11;3960;4265;305;25/02/2021;202104;60;DOM
11901121;2,02E+11;1753;1918;165;25/02/2021;202104;60;DOM
11901122;2,02E+11;2200;2392;192;25/02/2021;202104;60;DOM
11901123;2,02E+11;1734;2010;276;25/02/2021;202104;60;DOM
11901124;2,02E+11;0;0;36;25/02/2021;202104;60;DOM
11901125;2,02E+11;2261;2428;167;25/02/2021;202104;60;DOM
11901126;2,02E+11;1433;1913;480;25/02/2021;202104;60;DOM
11901127;2,02E+11;1172;1352;180;25/02/2021;202104;60;DOM
11901128;2,02E+11;209;246;37;25/02/2021;202104;60;DOM
11901130;2,02E+11;1542;1563;21;25/02/2021;202104;60;DOM
11901132;2,02E+11;1090;1415;325;25/02/2021;202104;60;DOM
11901133;2,02E+11;295;311;16;25/02/2021;202104;60;DOM
11901134;2,02E+11;1413;1525;112;25/02/2021;202104;60;PROD
11901135;2,02E+11;2629;2659;30;25/02/2021;202104;60;PROD
11901136;82448968;156;193;37;25/02/2021;202104;60;DOM
11901137;2,02E+11;1198;1228;30;25/02/2021;202104;60;DOM
11901138;2,02E+11;5090;5269;179;25/02/2021;202104;60;DOM
11901139;82369036;1563;1638;75;25/02/2021;202104;60;DOM
11901140;82368325;1528;1722;194;25/02/2021;202104;60;PROD
11901141;82368420;150;169;19;25/02/2021;202104;60;DOM
11901142;82368625;425;476;51;25/02/2021;202104;60;DOM
11901143;82368637;3502;3850;348;25/02/2021;202104;60;DOM
11901144;82368571;96;105;9;25/02/2021;202104;60;DOM
11901145;82368867;4293;4499;206;25/02/2021;202104;60;DOM
11901147;82368596;147;161;14;25/02/2021;202104;60;DOM
11901148;82449979;583;715;132;25/02/2021;202104;60;DOM
11901149;82368553;160;178;18;25/02/2021;202104;60;DOM
11901150;82368961;1398;1398;0;25/02/2021;202104;60;DOM
11901151;82368819;517;559;42;25/02/2021;202104;60;DOM
11901152;82450244;230;258;28;25/02/2021;202104;60;DOM
11901153;82369072;69;79;10;25/02/2021;202104;60;DOM
11901154;82369024;1865;2015;150;25/02/2021;202104;60;DOM
11901155;82459050;410;506;96;25/02/2021;202104;60;DOM
11901156;82450347;264;312;48;25/02/2021;202104;60;DOM
11901157;82368885;1199;1213;14;25/02/2021;202104;60;DOM
11901158;82369067;217;220;3;25/02/2021;202104;60;PROD
11901159;82450377;1080;1190;110;25/02/2021;202104;60;DOM
11901160;82450374;256;292;36;25/02/2021;202104;60;DOM
11901161;82450252;269;308;39;25/02/2021;202104;60;DOM
11901162;82450344;929;999;70;25/02/2021;202104;60;DOM
11901163;82449415;298;340;42;25/02/2021;202104;60;DOM
11901164;82368513;312;334;22;25/02/2021;202104;60;DOM
11901165;37219569169;0;93;93;25/02/2021;202104;60;DOM
11901166;11901166-int;15;21;6;25/02/2021;202104;60;DOM
11901167;41235940;1134;1246;112;25/02/2021;202104;60;PROD
11901168;41235749;1682;1742;60;25/02/2021;202104;60;PROD
11901169;82368628;128;139;11;25/02/2021;202104;60;DOM
11901170;82368529;766;810;44;25/02/2021;202104;60;PROD
11901171;82369011;138;148;10;25/02/2021;202104;60;DOM
11901172;37219579382;170;189;19;25/02/2021;202104;60;DOM
11901173;82450335;72;83;11;25/02/2021;202104;60;DOM
11901174;82368631;142;175;33;25/02/2021;202104;60;DOM
11901175;82368555;275;372;97;25/02/2021;202104;60;DOM
11901176;2016-07098503;1783;1920;137;25/02/2021;202104;60;DOM
11901177;82368543;2430;2517;87;25/02/2021;202104;60;DOM
11901178;82450403;524;657;133;25/02/2021;202104;60;DOM
11901179;82449494;526;592;66;25/02/2021;202104;60;DOM
11901181;41235843;11842;12865;1023;25/02/2021;202104;60;PROD
11901182;41235954;2150;2447;297;25/02/2021;202104;60;PROD
11901184;41290074;6128;6328;200;25/02/2021;202104;60;PROD
11901185;82450116;1070;1530;460;25/02/2021;202104;60;DOM
11901186;82449737;326;337;11;25/02/2021;202104;60;DOM
11901187;41235727;43091;46531;3440;25/02/2021;202104;60;PROD
11901188;82449611;597;637;40;25/02/2021;202104;60;DOM
11901189;82450334;1237;1366;129;25/02/2021;202104;60;DOM
11901190;82449788;106;121;15;25/02/2021;202104;60;DOM
11901191;41235742;12982;14566;1584;25/02/2021;202104;60;PROD
11901193;82450463;95;111;16;25/02/2021;202104;60;DOM
11901194;82449363;362;409;47;25/02/2021;202104;60;DOM
11901195;37219578780;127;275;148;25/02/2021;202104;60;DOM
11901196;82450359;2359;2629;270;25/02/2021;202104;60;DOM
11901198;82450428;1515;1680;165;25/02/2021;202104;60;DOM
11901199;82450315;213;236;23;25/02/2021;202104;60;DOM
11901200;82450029;788;797;9;25/02/2021;202104;60;DOM
11901201;82450412;189;202;13;25/02/2021;202104;60;DOM
11901202;82449842;396;413;17;25/02/2021;202104;60;DOM
11901203;82450371;56;62;6;25/02/2021;202104;60;DOM
11901204;82449888;365;365;0;25/02/2021;202104;60;DOM
11901205;82450612;33;46;13;25/02/2021;202104;60;DOM
11901206;82450441;1426;1674;248;25/02/2021;202104;60;DOM
11901207;82450414;726;817;91;25/02/2021;202104;60;DOM
11901208;82450464;301;435;134;25/02/2021;202104;60;DOM
11901209;37219579259;500;587;87;25/02/2021;202104;60;DOM
11901210;82449391;92;93;1;25/02/2021;202104;60;DOM
11901211;82449767;37;42;5;25/02/2021;202104;60;DOM
11901212;82450572;966;1033;67;25/02/2021;202104;60;PROD
11901213;82450898;666;794;128;25/02/2021;202104;60;DOM
11901214;37219579507;805;911;106;25/02/2021;202104;60;DOM
11901215;82450465;24;28;4;25/02/2021;202104;60;DOM
11901216;82449525;200;246;46;25/02/2021;202104;60;DOM
11901217;37219579408;140;172;32;25/02/2021;202104;60;DOM
11901219;82449687;106;130;24;25/02/2021;202104;60;DOM
11901220;37219579374;1083;1220;137;25/02/2021;202104;60;DOM
11901221;82450175;404;579;175;25/02/2021;202104;60;PROD
11901222;37219579317;435;494;59;25/02/2021;202104;60;PROD
11901223;82450305;157;179;22;25/02/2021;202104;60;DOM
11901224;37219579325;100;124;24;25/02/2021;202104;60;DOM
11901226;82449728;39;46;7;25/02/2021;202104;60;DOM
11901227;82449902;105;138;33;25/02/2021;202104;60;DOM
11901228;37219579440;362;416;54;25/02/2021;202104;60;DOM
11901229;37219572221;414;616;202;25/02/2021;202104;60;DOM
11901230;37219579267;127;155;28;25/02/2021;202104;60;DOM
11901231;37219579481;75;88;13;25/02/2021;202104;60;DOM
11901232;37219579358;845;846;1;25/02/2021;202104;60;DOM
11901233;37219579499;1014;1019;5;25/02/2021;202104;60;DOM
11901234;37219579424;591;680;89;25/02/2021;202104;60;DOM
11901235;37219570803;32;53;21;25/02/2021;202104;60;DOM
11901236;37219572544;0;133;133;25/02/2021;202104;60;DOM
11901237;82449893;110;128;18;25/02/2021;202104;60;DOM
11901241;37219578103;64;88;24;25/02/2021;202104;60;DOM
11901242;37219569409;0;0;0;25/02/2021;202104;60;DOM
11901243;37219578772;8;10;2;25/02/2021;202104;60;DOM
11901244;37219577121;91;109;18;25/02/2021;202104;60;DOM
11901245;37219572569;917;1083;166;25/02/2021;202104;60;DOM
11901246;37219578756;554;687;133;25/02/2021;202104;60;DOM
11901247;37219571413;22;31;9;25/02/2021;202104;60;DOM
11901248;37219567767;45;58;13;25/02/2021;202104;60;DOM
11901249;37219570886;26;35;9;25/02/2021;202104;60;DOM
11901251;37219569169;0;98;98;25/02/2021;202104;60;PROD
11901256;37219569003;0;51;51;25/02/2021;202104;60;DOM
11901258;37219569367;0;19;19;25/02/2021;202104;60;PROD
22301001;170809-0026;5449;5633;184;25/02/2021;202104;60;DOM
22301003;150303-0379;6178;6280;102;25/02/2021;202104;60;PROD
22301004;22301004-int;156;256;100;25/02/2021;202104;60;DOM
22301006;22301006-int;696;733;37;25/02/2021;202104;60;DOM
22301008;150303-0394;12658;13094;436;25/02/2021;202104;60;DOM
22301009;22301009-int;232;256;24;25/02/2021;202104;60;DOM
22301011;22301011-int;228;276;48;25/02/2021;202104;60;DOM
22301012;150303-0330;10454;10755;301;25/02/2021;202104;60;DOM
22301013;150303-0410;7090;7353;263;25/02/2021;202104;60;DOM
22301016;150303-0486;5980;6311;331;25/02/2021;202104;60;DOM
22301017;150303-0022;6155;6372;217;25/02/2021;202104;60;DOM
22301018;22301018-int;87;113;26;25/02/2021;202104;60;DOM
22301019;150303-0325;11273;11711;438;25/02/2021;202104;60;DOM
22301025;22301025-int;232;248;16;25/02/2021;202104;60;DOM
22301028;22301028-int;772;795;23;25/02/2021;202104;60;DOM
22301031;22301031-int;342;359;17;25/02/2021;202104;60;DOM
22301032;22301032-int;325;349;24;25/02/2021;202104;60;DOM
22301035;22301035-int;91;122;31;25/02/2021;202104;60;DOM
22301046;22301046-int;983;1098;115;25/02/2021;202104;60;DOM
22301047;150303-0416;4494;4585;91;25/02/2021;202104;60;DOM
22301051;37219562818-7;21;36;15;25/02/2021;202104;60;DOM
22301056;150303-0252;6496;6550;54;25/02/2021;202104;60;DOM
22301057;150303-0250;8633;8813;180;25/02/2021;202104;60;DOM
22301058;150303-0249;8522;8709;187;25/02/2021;202104;60;DOM
22301061;150303-0455;7955;8035;80;25/02/2021;202104;60;DOM
22301065;22301065-int;138;151;13;25/02/2021;202104;60;DOM
22301068;150303-0021;9279;9447;168;25/02/2021;202104;60;DOM
22301072;150303-0259;1096;1260;164;25/02/2021;202104;60;DOM
22301073;22301073-int;49;73;24;25/02/2021;202104;60;DOM
22301075;22301075-int;193021;194867;1846;25/02/2021;202104;60;PROD
22301076;150303-0030;6583;6742;159;25/02/2021;202104;60;DOM
22301077;150303-0260;6300;6408;108;25/02/2021;202104;60;DOM
22301078;22301078-int;23650;23693;43;25/02/2021;202104;60;PROD
22301079;150303-0238;3886;4054;168;25/02/2021;202104;60;PROD
22301081;150303-0023;4701;4915;214;25/02/2021;202104;60;DOM
22301083;150303-0380;6875;7032;157;25/02/2021;202104;60;PROD
22301084;150303-0351;7077;7099;22;25/02/2021;202104;60;DOM
22301086;150303-0392;8324;8324;0;25/02/2021;202104;60;DOM
22301087;150303-0377;11077;11615;538;25/02/2021;202104;60;DOM
22301089;22301089-int;34625;42004;7379;25/02/2021;202104;60;PROD
22301094;150303-0291;7220;7497;277;25/02/2021;202104;60;DOM
22301096;22301096-int;9523;9994;471;25/02/2021;202104;60;PROD
22301097;150303-0432;2355;2442;87;25/02/2021;202104;60;DOM
22301099;150303-0024;3013;3024;11;25/02/2021;202104;60;DOM
22301106;150303-0468;1699;1699;0;25/02/2021;202104;60;DOM
22301115;22301115-int;189;213;24;25/02/2021;202104;60;DOM
22301116;150303-0158;737;770;33;25/02/2021;202104;60;DOM
22301118;150303-0500;1966;2009;43;25/02/2021;202104;60;DOM
22301119;150303-0097;2559;2934;375;25/02/2021;202104;60;DOM
22301120;150303-0099;2827;3115;288;25/02/2021;202104;60;DOM
22301121;22301121-int;5125;5578;453;25/02/2021;202104;60;PROD
22301132;22301132-int;176;188;12;25/02/2021;202104;60;DOM
22301142;150303-0123;7473;7831;358;25/02/2021;202104;60;DOM
22301143;170306-0003;2954;3036;82;25/02/2021;202104;60;PROD
22301144;150303-0124;1989;2040;51;25/02/2021;202104;60;DOM
22301177;170809-0218;824;886;62;25/02/2021;202104;60;PROD
22301178;170809-0236;959;1002;43;25/02/2021;202104;60;PROD
22301179;22301179-int;627;682;55;25/02/2021;202104;60;DOM
22301180;22301180-int;4947;5982;1035;25/02/2021;202104;60;PROD
22301182;22301182-int;1637;1899;262;25/02/2021;202104;60;DOM
22301184;22301184-int;1658;1658;0;25/02/2021;202104;60;PROD
22301185;22301185-int;98;238;140;25/02/2021;202104;60;DOM
22301186;22301186-int;229;311;82;25/02/2021;202104;60;DOM
22301187;22301187-int;173;200;27;25/02/2021;202104;60;DOM
22301188;22301188-int;102;130;28;25/02/2021;202104;60;DOM
22301189;22301189-int;70;82;12;25/02/2021;202104;60;DOM
22301195;22301195-int;132;157;25;25/02/2021;202104;60;DOM
22301196;22301196-int;339;391;52;25/02/2021;202104;60;DOM
22301198;22301198-int;48;67;19;25/02/2021;202104;60;DOM
22301200;22301200-int;50;65;15;25/02/2021;202104;60;DOM
22301201;22301201-int;609;653;44;25/02/2021;202104;60;DOM
22301202;22301202-int;142;196;54;25/02/2021;202104;60;DOM
22301203;22301203-int;48;75;27;25/02/2021;202104;60;DOM
22301204;22301204-int;1915;1915;0;25/02/2021;202104;60;PROD
22301205;22301205-int;118;141;23;25/02/2021;202104;60;DOM
22301206;22301206-int;1250;1397;147;25/02/2021;202104;60;DOM
22301207;22301207-int;154;188;34;25/02/2021;202104;60;DOM
22301209;22301209-int;257;308;51;25/02/2021;202104;60;DOM
22301210;22301210-int;67;106;39;25/02/2021;202104;60;PROD
22301211;22301211-int;86;120;34;25/02/2021;202104;60;DOM
22301212;22301212-int;778;852;74;25/02/2021;202104;60;DOM
22301214;22301214-int;603;682;79;25/02/2021;202104;60;DOM
22301216;3461;19635;19635;0;25/02/2021;202104;60;PROD
22301218;37219578996-3;297;297;0;25/02/2021;202104;60;DOM
22302001;150303-0456;6152;6175;23;25/02/2021;202104;60;DOM
22302003;37219562800-5;225;408;183;25/02/2021;202104;60;DOM
22302008;150303-0378;1296;1353;57;25/02/2021;202104;60;DOM
22302017;150303-0112;748;774;26;25/02/2021;202104;60;DOM
22302023;170809-0111;5111;5121;10;25/02/2021;202104;60;DOM
22302024;22302024-int;75;114;39;25/02/2021;202104;60;DOM
22302027;22302027-int;512;530;18;25/02/2021;202104;60;DOM
22302029;22302029-int;174;195;21;25/02/2021;202104;60;DOM
22303026;22303026-int;7550;7625;75;25/02/2021;202104;60;DOM
22303035;22303035-int;134;148;14;25/02/2021;202104;60;DOM
22303037;22303037-int;956;1114;158;25/02/2021;202104;60;DOM
22303038;22303038-int;86;91;5;25/02/2021;202104;60;DOM
22304006;22304006-int;603;730;127;25/02/2021;202104;60;DOM
22304011;150303-0284;8832;9163;331;25/02/2021;202104;60;DOM
22304013;150303-0312;9676;9991;315;25/02/2021;202104;60;DOM
22308001;170809-0268;2333;2410;77;25/02/2021;202104;60;DOM
22308002;22308002-int;1331;1446;115;25/02/2021;202104;60;DOM
22308003;170809-0267;6585;6762;177;25/02/2021;202104;60;DOM
22308004;170809-0334;2466;2716;250;25/02/2021;202104;60;DOM
22308005;22308005-int;81;94;13;25/02/2021;202104;60;DOM
22308006;170809-0269;3138;3283;145;25/02/2021;202104;60;DOM
22308008;22308008-int;13120;13200;80;25/02/2021;202104;60;PROD
22308009;22308009-int;2521;2521;0;25/02/2021;202104;60;PROD
22308010;22308010-int;79812;97391;17579;25/02/2021;202104;60;PROD
22308011;22308011-int;2105;2276;171;25/02/2021;202104;60;PROD
22308012;22308012-int;18925;19014;89;25/02/2021;202104;60;PROD
22308014;22308014-int;11250;11479;229;25/02/2021;202104;60;PROD
22308015;170809-0073;2937;2951;14;25/02/2021;202104;60;DOM
22308016;170809-0153;3715;3797;82;25/02/2021;202104;60;DOM
22308017;170809-0169;139;170;31;25/02/2021;202104;60;DOM
