ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
22528029;ges;0;24;24;28/10/2020;202010;60;DOM
22528030;ges;0;24;24;28/10/2020;202010;60;DOM
22528031;ges;0;24;24;28/10/2020;202010;60;DOM
22528032;ges;0;24;24;28/10/2020;202010;60;DOM
22528035;ges;0;24;24;28/10/2020;202010;60;DOM
22528041;ges;0;24;24;28/10/2020;202010;60;DOM
22701001;ges;0;24;24;28/10/2020;202010;60;DOM
22701002;ges;0;24;24;28/10/2020;202010;60;DOM
22701004;ges;0;24;24;28/10/2020;202010;60;DOM
22701005;ges;0;24;24;28/10/2020;202010;60;DOM
22701006;ges;0;24;24;28/10/2020;202010;60;DOM
22701007;ges;0;24;24;28/10/2020;202010;60;DOM
22701011;ges;0;24;24;28/10/2020;202010;60;DOM
22701013;ges;0;24;24;28/10/2020;202010;60;DOM
22701019;ges;0;24;24;28/10/2020;202010;60;DOM
22701020;ges;0;24;24;28/10/2020;202010;60;DOM
22702009;ges;0;24;24;28/10/2020;202010;60;DOM
22702010;ges;0;24;24;28/10/2020;202010;60;DOM
22702011;ges;0;24;24;28/10/2020;202010;60;DOM
22702018;ges;0;24;24;28/10/2020;202010;60;DOM
22702019;ges;0;24;24;28/10/2020;202010;60;DOM
22702020;ges;0;24;24;28/10/2020;202010;60;DOM
22702022;ges;0;24;24;28/10/2020;202010;60;DOM
22702023;ges;0;24;24;28/10/2020;202010;60;DOM
22703002;ges;0;24;24;28/10/2020;202010;60;DOM
22703003;ges;0;24;24;28/10/2020;202010;60;DOM
22703004;ges;0;24;24;28/10/2020;202010;60;DOM
22705002;ges;0;24;24;28/10/2020;202010;60;DOM
22705003;ges;0;24;24;28/10/2020;202010;60;DOM
22705013;ges;0;24;24;28/10/2020;202010;60;DOM
22705014;ges;0;24;24;28/10/2020;202010;60;DOM
22705015;ges;0;24;24;28/10/2020;202010;60;DOM
22705022;ges;0;24;24;28/10/2020;202010;60;DOM
22705023;ges;0;24;24;28/10/2020;202010;60;DOM
22705024;ges;0;24;24;28/10/2020;202010;60;DOM
22705027;ges;0;24;24;28/10/2020;202010;60;DOM
22705029;ges;0;24;24;28/10/2020;202010;60;DOM
22705031;ges;0;24;24;28/10/2020;202010;60;DOM
22705032;ges;0;24;24;28/10/2020;202010;60;DOM
23401005;ges;0;24;24;28/10/2020;202010;60;DOM
23401006;ges;0;24;24;28/10/2020;202010;60;DOM
23401012;ges;0;24;24;28/10/2020;202010;60;DOM
23401014;ges;0;24;24;28/10/2020;202010;60;DOM
23401018;ges;0;24;24;28/10/2020;202010;60;DOM
23401019;ges;0;24;24;28/10/2020;202010;60;DOM
23401022;ges;0;24;24;28/10/2020;202010;60;DOM
23401028;ges;0;24;24;28/10/2020;202010;60;DOM
23401031;ges;0;24;24;28/10/2020;202010;60;DOM
23401036;ges;0;24;24;28/10/2020;202010;60;DOM
23401040;ges;0;24;24;28/10/2020;202010;60;DOM
23401041;ges;0;24;24;28/10/2020;202010;60;DOM
23401042;ges;0;24;24;28/10/2020;202010;60;DOM
23401043;ges;0;24;24;28/10/2020;202010;60;DOM
23401044;ges;0;24;24;28/10/2020;202010;60;DOM
23401046;ges;0;24;24;28/10/2020;202010;60;DOM
23401049;ges;0;24;24;28/10/2020;202010;60;DOM
23401052;ges;0;24;24;28/10/2020;202010;60;DOM
23401053;ges;0;24;24;28/10/2020;202010;60;DOM
23401055;ges;0;24;24;28/10/2020;202010;60;DOM
23401057;ges;0;24;24;28/10/2020;202010;60;DOM
23401058;ges;0;24;24;28/10/2020;202010;60;DOM
23401060;ges;0;24;24;28/10/2020;202010;60;DOM
23401061;ges;0;24;24;28/10/2020;202010;60;DOM
23401062;ges;0;24;24;28/10/2020;202010;60;DOM
23401066;ges;0;24;24;28/10/2020;202010;60;DOM
23401071;ges;0;24;24;28/10/2020;202010;60;DOM
23401074;ges;0;24;24;28/10/2020;202010;60;DOM
23401075;ges;0;24;24;28/10/2020;202010;60;DOM
23401077;ges;0;24;24;28/10/2020;202010;60;DOM
23401083;ges;0;24;24;28/10/2020;202010;60;DOM
23401085;ges;0;24;24;28/10/2020;202010;60;DOM
23401086;ges;0;24;24;28/10/2020;202010;60;DOM
23501001;ges;0;24;24;28/10/2020;202010;60;DOM
23501002;ges;0;24;24;28/10/2020;202010;60;DOM
23501020;ges;0;24;24;28/10/2020;202010;60;DOM
23501021;ges;0;24;24;28/10/2020;202010;60;DOM
23501022;ges;0;24;24;28/10/2020;202010;60;DOM
23501023;ges;0;24;24;28/10/2020;202010;60;DOM
23501029;ges;0;24;24;28/10/2020;202010;60;DOM
23501030;ges;0;24;24;28/10/2020;202010;60;DOM
23501031;ges;0;24;24;28/10/2020;202010;60;DOM
23501040;ges;0;24;24;28/10/2020;202010;60;DOM
23501045;ges;0;24;24;28/10/2020;202010;60;DOM
23501046;ges;0;24;24;28/10/2020;202010;60;DOM
23501047;ges;0;24;24;28/10/2020;202010;60;DOM
23501048;ges;0;24;24;28/10/2020;202010;60;DOM
23501049;ges;0;24;24;28/10/2020;202010;60;DOM
23501057;ges;0;24;24;28/10/2020;202010;60;DOM
23501058;ges;0;24;24;28/10/2020;202010;60;DOM
23501059;ges;0;24;24;28/10/2020;202010;60;DOM
23501060;ges;0;24;24;28/10/2020;202010;60;DOM
23501061;ges;0;24;24;28/10/2020;202010;60;DOM
23501062;ges;0;24;24;28/10/2020;202010;60;DOM
23501063;ges;0;24;24;28/10/2020;202010;60;DOM
23501064;ges;0;24;24;28/10/2020;202010;60;DOM
23501067;ges;0;24;24;28/10/2020;202010;60;DOM
23509001;ges;0;24;24;28/10/2020;202010;60;DOM
23509005;ges;0;24;24;28/10/2020;202010;60;DOM
23509008;ges;0;24;24;28/10/2020;202010;60;DOM
23509010;ges;0;24;24;28/10/2020;202010;60;DOM
23509011;ges;0;24;24;28/10/2020;202010;60;DOM
23509013;ges;0;24;24;28/10/2020;202010;60;DOM
23509015;ges;0;24;24;28/10/2020;202010;60;DOM
23509016;ges;0;24;24;28/10/2020;202010;60;DOM
23509017;ges;0;24;24;28/10/2020;202010;60;DOM
23509018;ges;0;24;24;28/10/2020;202010;60;DOM
23509032;ges;0;24;24;28/10/2020;202010;60;DOM
23509034;ges;0;24;24;28/10/2020;202010;60;DOM
23509036;ges;0;24;24;28/10/2020;202010;60;DOM
23509038;ges;0;24;24;28/10/2020;202010;60;DOM
23509039;ges;0;24;24;28/10/2020;202010;60;DOM
23509041;ges;0;24;24;28/10/2020;202010;60;DOM
23509042;ges;0;24;24;28/10/2020;202010;60;DOM
23509043;ges;0;24;24;28/10/2020;202010;60;DOM
23509044;ges;0;24;24;28/10/2020;202010;60;DOM
23509047;ges;0;24;24;28/10/2020;202010;60;DOM
23509050;ges;0;24;24;28/10/2020;202010;60;DOM
24301001;ges;0;24;24;28/10/2020;202010;60;DOM
24301002;ges;0;24;24;28/10/2020;202010;60;DOM
24301003;ges;0;24;24;28/10/2020;202010;60;DOM
24301004;ges;0;24;24;28/10/2020;202010;60;DOM
24301006;ges;0;24;24;28/10/2020;202010;60;DOM
24301010;ges;0;24;24;28/10/2020;202010;60;DOM
24301015;ges;0;24;24;28/10/2020;202010;60;DOM
24301016;ges;0;24;24;28/10/2020;202010;60;DOM
24301018;ges;0;24;24;28/10/2020;202010;60;DOM
24301019;ges;0;24;24;28/10/2020;202010;60;DOM
24301021;ges;0;24;24;28/10/2020;202010;60;DOM
24301022;ges;0;24;24;28/10/2020;202010;60;DOM
24301023;ges;0;24;24;28/10/2020;202010;60;DOM
24301025;ges;0;24;24;28/10/2020;202010;60;DOM
24302006;ges;0;24;24;28/10/2020;202010;60;DOM
24302010;ges;0;24;24;28/10/2020;202010;60;DOM
24302011;ges;0;24;24;28/10/2020;202010;60;DOM
24302015;ges;0;24;24;28/10/2020;202010;60;DOM
24302016;ges;0;24;24;28/10/2020;202010;60;DOM
24302021;ges;0;24;24;28/10/2020;202010;60;DOM
24302025;ges;0;24;24;28/10/2020;202010;60;DOM
24302030;ges;0;24;24;28/10/2020;202010;60;DOM
24302031;ges;0;24;24;28/10/2020;202010;60;DOM
24302032;ges;0;24;24;28/10/2020;202010;60;DOM
24302034;ges;0;24;24;28/10/2020;202010;60;DOM
24302040;ges;0;24;24;28/10/2020;202010;60;DOM
24302043;ges;0;24;24;28/10/2020;202010;60;DOM
24302044;ges;0;24;24;28/10/2020;202010;60;DOM
24302047;ges;0;24;24;28/10/2020;202010;60;DOM
24302048;ges;0;24;24;28/10/2020;202010;60;DOM
24302049;ges;0;24;24;28/10/2020;202010;60;DOM
24302050;ges;0;24;24;28/10/2020;202010;60;DOM
24302051;ges;0;24;24;28/10/2020;202010;60;DOM
24302053;ges;0;24;24;28/10/2020;202010;60;DOM
24302054;ges;0;24;24;28/10/2020;202010;60;DOM
24302055;ges;0;24;24;28/10/2020;202010;60;DOM
24302056;ges;0;24;24;28/10/2020;202010;60;DOM
24302058;ges;0;24;24;28/10/2020;202010;60;DOM
24302059;ges;0;24;24;28/10/2020;202010;60;DOM
24302060;ges;0;24;24;28/10/2020;202010;60;DOM
24302061;ges;0;24;24;28/10/2020;202010;60;DOM
24302062;ges;0;24;24;28/10/2020;202010;60;DOM
24302064;ges;0;24;24;28/10/2020;202010;60;DOM
24302067;ges;0;24;24;28/10/2020;202010;60;DOM
24302069;ges;0;24;24;28/10/2020;202010;60;DOM
24302070;ges;0;24;24;28/10/2020;202010;60;DOM
24303005;ges;0;24;24;28/10/2020;202010;60;DOM
24303006;ges;0;24;24;28/10/2020;202010;60;DOM
24303007;ges;0;24;24;28/10/2020;202010;60;DOM
24303008;ges;0;24;24;28/10/2020;202010;60;DOM
24303010;ges;0;24;24;28/10/2020;202010;60;DOM
24303019;ges;0;24;24;28/10/2020;202010;60;DOM
24303023;ges;0;24;24;28/10/2020;202010;60;DOM
24304001;ges;0;24;24;28/10/2020;202010;60;DOM
24304002;ges;0;24;24;28/10/2020;202010;60;DOM
24304008;ges;0;24;24;28/10/2020;202010;60;DOM
24304010;ges;0;24;24;28/10/2020;202010;60;DOM
24304011;ges;0;24;24;28/10/2020;202010;60;DOM
24304016;ges;0;24;24;28/10/2020;202010;60;DOM
24304018;ges;0;24;24;28/10/2020;202010;60;DOM
24304020;ges;0;24;24;28/10/2020;202010;60;DOM
24304023;ges;0;24;24;28/10/2020;202010;60;DOM
24304024;ges;0;24;24;28/10/2020;202010;60;DOM
24304026;ges;0;24;24;28/10/2020;202010;60;DOM
24304027;ges;0;24;24;28/10/2020;202010;60;DOM
24304049;ges;0;24;24;28/10/2020;202010;60;DOM
24304053;ges;0;24;24;28/10/2020;202010;60;DOM
24304054;ges;0;24;24;28/10/2020;202010;60;DOM
24304055;ges;0;24;24;28/10/2020;202010;60;DOM
24304060;ges;0;24;24;28/10/2020;202010;60;DOM
24304061;ges;0;24;24;28/10/2020;202010;60;DOM
24304062;ges;0;24;24;28/10/2020;202010;60;DOM
24304063;ges;0;24;24;28/10/2020;202010;60;DOM
24304067;ges;0;24;24;28/10/2020;202010;60;DOM
24305005;ges;0;24;24;28/10/2020;202010;60;DOM
24305007;ges;0;24;24;28/10/2020;202010;60;DOM
24305008;ges;0;24;24;28/10/2020;202010;60;DOM
24305010;ges;0;24;24;28/10/2020;202010;60;DOM
24305011;ges;0;24;24;28/10/2020;202010;60;DOM
24305013;ges;0;24;24;28/10/2020;202010;60;DOM
24305016;ges;0;24;24;28/10/2020;202010;60;DOM
24305018;ges;0;24;24;28/10/2020;202010;60;DOM
24305020;ges;0;24;24;28/10/2020;202010;60;DOM
24305021;ges;0;24;24;28/10/2020;202010;60;DOM
24305022;ges;0;24;24;28/10/2020;202010;60;DOM
24305027;ges;0;24;24;28/10/2020;202010;60;DOM
24305028;ges;0;24;24;28/10/2020;202010;60;DOM
24306002;ges;0;24;24;28/10/2020;202010;60;DOM
24306003;ges;0;24;24;28/10/2020;202010;60;DOM
24306005;ges;0;24;24;28/10/2020;202010;60;DOM
24306007;ges;0;24;24;28/10/2020;202010;60;DOM
24306009;ges;0;24;24;28/10/2020;202010;60;DOM
24306016;ges;0;24;24;28/10/2020;202010;60;DOM
24306021;ges;0;24;24;28/10/2020;202010;60;DOM
24306022;ges;0;24;24;28/10/2020;202010;60;DOM
24306025;ges;0;24;24;28/10/2020;202010;60;DOM
24306037;ges;0;24;24;28/10/2020;202010;60;DOM
24306038;ges;0;24;24;28/10/2020;202010;60;DOM
24306040;ges;0;24;24;28/10/2020;202010;60;DOM
24306052;ges;0;24;24;28/10/2020;202010;60;DOM
24306053;ges;0;24;24;28/10/2020;202010;60;DOM
24306054;ges;0;24;24;28/10/2020;202010;60;DOM
24306058;ges;0;24;24;28/10/2020;202010;60;DOM
24306060;ges;0;24;24;28/10/2020;202010;60;DOM
24306061;ges;0;24;24;28/10/2020;202010;60;DOM
24306062;ges;0;24;24;28/10/2020;202010;60;DOM
24306066;ges;0;24;24;28/10/2020;202010;60;DOM
24306067;ges;0;24;24;28/10/2020;202010;60;DOM
24306068;ges;0;24;24;28/10/2020;202010;60;DOM
24306069;ges;0;24;24;28/10/2020;202010;60;DOM
24306071;ges;0;24;24;28/10/2020;202010;60;DOM
24307003;ges;0;24;24;28/10/2020;202010;60;DOM
24307005;ges;0;24;24;28/10/2020;202010;60;DOM
24307006;ges;0;24;24;28/10/2020;202010;60;DOM
24307007;ges;0;24;24;28/10/2020;202010;60;DOM
24307008;ges;0;24;24;28/10/2020;202010;60;DOM
24307009;ges;0;24;24;28/10/2020;202010;60;DOM
24307010;ges;0;24;24;28/10/2020;202010;60;DOM
24307015;ges;0;24;24;28/10/2020;202010;60;DOM
24307017;ges;0;24;24;28/10/2020;202010;60;DOM
24307020;ges;0;24;24;28/10/2020;202010;60;DOM
24307022;ges;0;24;24;28/10/2020;202010;60;DOM
24307023;ges;0;24;24;28/10/2020;202010;60;DOM
24307024;ges;0;24;24;28/10/2020;202010;60;DOM
24307025;ges;0;24;24;28/10/2020;202010;60;DOM
24308003;ges;0;24;24;28/10/2020;202010;60;DOM
24308007;ges;0;24;24;28/10/2020;202010;60;DOM
24308008;ges;0;24;24;28/10/2020;202010;60;DOM
24308009;ges;0;24;24;28/10/2020;202010;60;DOM
24308010;ges;0;24;24;28/10/2020;202010;60;DOM
24308013;ges;0;24;24;28/10/2020;202010;60;DOM
24308018;ges;0;24;24;28/10/2020;202010;60;DOM
24308032;ges;0;24;24;28/10/2020;202010;60;DOM
24329034;ges;0;24;24;28/10/2020;202010;60;DOM
24329035;ges;0;24;24;28/10/2020;202010;60;DOM
24329036;ges;0;24;24;28/10/2020;202010;60;DOM
24329045;ges;0;24;24;28/10/2020;202010;60;DOM
24329046;ges;0;24;24;28/10/2020;202010;60;DOM
24329047;ges;0;24;24;28/10/2020;202010;60;DOM
24329048;ges;0;24;24;28/10/2020;202010;60;DOM
24329049;ges;0;24;24;28/10/2020;202010;60;DOM
24329052;ges;0;24;24;28/10/2020;202010;60;DOM
24329055;ges;0;24;24;28/10/2020;202010;60;DOM
24329056;ges;0;24;24;28/10/2020;202010;60;DOM
24329058;ges;0;24;24;28/10/2020;202010;60;DOM
24329060;ges;0;24;24;28/10/2020;202010;60;DOM
24329063;ges;0;24;24;28/10/2020;202010;60;DOM
24329064;ges;0;24;24;28/10/2020;202010;60;DOM
24329070;ges;0;24;24;28/10/2020;202010;60;DOM
24329071;ges;0;24;24;28/10/2020;202010;60;DOM
24329075;ges;0;24;24;28/10/2020;202010;60;DOM
24329077;ges;0;24;24;28/10/2020;202010;60;DOM
24329078;ges;0;24;24;28/10/2020;202010;60;DOM
24329079;ges;0;24;24;28/10/2020;202010;60;DOM
24329080;ges;0;24;24;28/10/2020;202010;60;DOM
24329083;ges;0;24;24;28/10/2020;202010;60;DOM
24329084;ges;0;24;24;28/10/2020;202010;60;DOM
24329085;ges;0;24;24;28/10/2020;202010;60;DOM
24329086;ges;0;24;24;28/10/2020;202010;60;DOM
24329090;ges;0;24;24;28/10/2020;202010;60;DOM
24329093;ges;0;24;24;28/10/2020;202010;60;DOM
24343001;ges;0;24;24;28/10/2020;202010;60;DOM
24343003;ges;0;24;24;28/10/2020;202010;60;DOM
24343004;ges;0;24;24;28/10/2020;202010;60;DOM
24343005;ges;0;24;24;28/10/2020;202010;60;DOM
24343007;ges;0;24;24;28/10/2020;202010;60;DOM
24343008;ges;0;24;24;28/10/2020;202010;60;DOM
24343010;ges;0;24;24;28/10/2020;202010;60;DOM
24343031;ges;0;24;24;28/10/2020;202010;60;DOM
24343032;ges;0;24;24;28/10/2020;202010;60;DOM
24343036;ges;0;24;24;28/10/2020;202010;60;DOM
24343037;ges;0;24;24;28/10/2020;202010;60;DOM
24343038;ges;0;24;24;28/10/2020;202010;60;DOM
24343039;ges;0;24;24;28/10/2020;202010;60;DOM
22301091;ges;0;44;44;28/10/2020;202010;60;DOM
22303003;ges;0;44;44;28/10/2020;202010;60;DOM
22303010;ges;0;44;44;28/10/2020;202010;60;DOM
22303017;ges;0;44;44;28/10/2020;202010;60;DOM
22501019;ges;0;44;44;28/10/2020;202010;60;DOM
22501087;ges;0;44;44;28/10/2020;202010;60;DOM
22701008;ges;0;44;44;28/10/2020;202010;60;DOM
22702013;ges;0;44;44;28/10/2020;202010;60;DOM
22705005;ges;0;44;44;28/10/2020;202010;60;DOM
23401079;ges;0;44;44;28/10/2020;202010;60;DOM
23501003;ges;0;44;44;28/10/2020;202010;60;DOM
23501008;ges;0;44;44;28/10/2020;202010;60;DOM
23501016;ges;0;44;44;28/10/2020;202010;60;DOM
23501026;ges;0;44;44;28/10/2020;202010;60;DOM
23501052;ges;0;44;44;28/10/2020;202010;60;DOM
24302002;ges;0;44;44;28/10/2020;202010;60;DOM
24302046;ges;0;44;44;28/10/2020;202010;60;DOM
24304014;ges;0;44;44;28/10/2020;202010;60;DOM
24304015;ges;0;44;44;28/10/2020;202010;60;DOM
24304029;ges;0;44;44;28/10/2020;202010;60;DOM
24306015;ges;0;44;44;28/10/2020;202010;60;DOM
24306026;ges;0;44;44;28/10/2020;202010;60;DOM
24306050;ges;0;44;44;28/10/2020;202010;60;DOM
24307004;ges;0;44;44;28/10/2020;202010;60;DOM
24308014;ges;0;44;44;28/10/2020;202010;60;DOM
24343014;ges;0;44;44;28/10/2020;202010;60;DOM
22301070;ges;0;88;88;28/10/2020;202010;60;DOM
22302002;ges;0;88;88;28/10/2020;202010;60;DOM
22302012;ges;0;88;88;28/10/2020;202010;60;DOM
22304001;ges;0;88;88;28/10/2020;202010;60;DOM
22304005;ges;0;88;88;28/10/2020;202010;60;DOM
22528033;ges;0;88;88;28/10/2020;202010;60;DOM
22702002;ges;0;88;88;28/10/2020;202010;60;DOM
22705006;ges;0;88;88;28/10/2020;202010;60;DOM
23401082;ges;0;88;88;28/10/2020;202010;60;DOM
23501004;ges;0;88;88;28/10/2020;202010;60;DOM
23501034;ges;0;88;88;28/10/2020;202010;60;DOM
23501053;ges;0;88;88;28/10/2020;202010;60;DOM
23509023;ges;0;88;88;28/10/2020;202010;60;DOM
23509024;ges;0;88;88;28/10/2020;202010;60;DOM
23509025;ges;0;88;88;28/10/2020;202010;60;DOM
23509026;ges;0;88;88;28/10/2020;202010;60;DOM
23509027;ges;0;88;88;28/10/2020;202010;60;DOM
23509028;ges;0;88;88;28/10/2020;202010;60;DOM
23509045;ges;0;88;88;28/10/2020;202010;60;DOM
24302007;ges;0;88;88;28/10/2020;202010;60;DOM
24302012;ges;0;88;88;28/10/2020;202010;60;DOM
24302022;ges;0;88;88;28/10/2020;202010;60;DOM
24302035;ges;0;88;88;28/10/2020;202010;60;DOM
24302036;ges;0;88;88;28/10/2020;202010;60;DOM
24303003;ges;0;88;88;28/10/2020;202010;60;DOM
24306010;ges;0;88;88;28/10/2020;202010;60;DOM
24306028;ges;0;88;88;28/10/2020;202010;60;DOM
24306033;ges;0;88;88;28/10/2020;202010;60;DOM
24308017;ges;0;88;88;28/10/2020;202010;60;DOM
24308019;ges;0;88;88;28/10/2020;202010;60;DOM
24329040;ges;0;88;88;28/10/2020;202010;60;DOM
24329042;ges;0;88;88;28/10/2020;202010;60;DOM
24329106;ges;0;88;88;28/10/2020;202010;60;DOM
