ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
24342017;82369672;12;144;132;22/10/2020;202010;60;DOM
22501126;82450946;112;141;29;28/10/2020;202010;60;DOM
22301077;150303-0260;6125;6213;88;27/10/2020;202010;60;DOM
22531007;82369368;146;181;35;27/10/2020;202010;60;DOM
24308044;82450061;245;249;4;23/10/2020;202010;60;DOM
22523028;82450410;50;68;18;28/10/2020;202010;60;DOM
22531009;82449448;44;48;4;27/10/2020;202010;60;DOM
22531003;82368844;321;359;38;27/10/2020;202010;60;DOM
22531025;82368906;556;627;71;27/10/2020;202010;60;DOM
22501125;141826287;40;42;2;28/10/2020;202010;60;DOM
22523013;82450440;49;53;4;28/10/2020;202010;60;DOM
24304094;82450550;71;81;10;23/10/2020;202010;60;DOM
22324056;82450180;747;962;215;27/10/2020;202010;60;DOM
22308047;170809-0151;4065;4368;303;22/10/2020;202010;60;DOM
24309054;82369601;509;538;29;26/10/2020;202010;60;DOM
22308016;170809-0153;3474;3563;89;22/10/2020;202010;60;DOM
22308021;170809-0154;640;700;60;22/10/2020;202010;60;DOM
22308039;170809-0167;3542;3706;164;22/10/2020;202010;60;DOM
22308034;170809-0179;2381;2409;28;22/10/2020;202010;60;DOM
22303033;150303-0444;0;0;0;SOUS COUPURE;202010;60;DOM
24341083;37219565621-2;18;36;18;26/10/2020;202010;60;DOM
24341080;37219567155-9;78;104;26;26/10/2020;202010;60;DOM
22705008;150303-0039;4169;4215;46;23/10/2020;202010;60;DOM
24343028;150303-0073;3998;4107;109;26/10/2020;202010;60;DOM
24342071;82369678;70;86;16;22/10/2020;202010;60;DOM
24342003;82369688;56;69;13;22/10/2020;202010;60;DOM
22324055;82450187;0;0;0;SOUS COUPURE;202010;60;DOM
22308052;170809-0180;1097;1175;78;22/10/2020;202010;60;DOM
24309069;82369610;2275;2619;344;26/10/2020;202010;60;DOM
22531015;82450314;194;218;24;27/10/2020;202010;60;DOM
22308032;170809-0181;823;995;172;22/10/2020;202010;60;DOM
22301116;150303-0158;715;726;11;27/10/2020;202010;60;DOM
24341091;37219567171-6;55;55;0;26/10/2020;202010;60;DOM
22301094;150303-0291;6718;6927;209;27/10/2020;202010;60;DOM
24302020;150303-0374;2706;2886;180;27/10/2020;202010;60;DOM
22706036;37219578137-4;19;28;9;23/10/2020;202010;60;DOM
22704040;82449947;685;721;36;23/10/2020;202010;60;DOM
22308019;170809-0182;4164;4500;336;22/10/2020;202010;60;DOM
22308076;170809-0184;1509;1773;264;22/10/2020;202010;60;DOM
24307019;150303-0154;889;908;19;23/10/2020;202010;60;DOM
23401035;82450278;324;349;25;26/10/2020;202010;60;DOM
22523031;82450457;1449;1732;283;28/10/2020;202010;60;DOM
24302003;150303-0381;5601;5686;85;27/10/2020;202010;60;DOM
24305035;82449563;93;101;8;23/10/2020;202010;60;DOM
24343026;150303-0142;441;465;24;26/10/2020;202010;60;DOM
23501083;82450132;80;101;21;23/10/2020;202010;60;DOM
22301019;150303-0325;10808;10974;166;27/10/2020;202010;60;DOM
22301012;150303-0330;9843;10101;258;27/10/2020;202010;60;DOM
22301084;150303-0351;7050;7061;11;27/10/2020;202010;60;DOM
22301087;150303-0377;10382;10737;355;27/10/2020;202010;60;DOM
22301008;150303-0394;11778;12176;398;27/10/2020;202010;60;DOM
22301013;150303-0410;6758;6856;98;27/10/2020;202010;60;DOM
22304006;82369177;422;513;91;27/10/2020;202010;60;DOM
22301047;150303-0416;4360;4436;76;27/10/2020;202010;60;DOM
22301097;150303-0432;2176;2270;94;27/10/2020;202010;60;DOM
22308027;170809-0196;2091;2119;28;27/10/2020;202010;60;DOM
22324044;82450197;1256;1527;271;27/10/2020;202010;60;DOM
22324105;82450216;1202;1218;10;27/10/2020;202010;60;DOM
22324018;82450225;252;406;154;27/10/2020;202010;60;DOM
22324038;82450231;246;338;92;27/10/2020;202010;60;DOM
22324014;82450232;816;997;181;27/10/2020;202010;60;DOM
22324025;82450267;263;337;74;27/10/2020;202010;60;DOM
22324030;82450271;625;646;21;27/10/2020;202010;60;DOM
22301061;150303-0455;7781;7852;71;27/10/2020;202010;60;DOM
24304078;82450554;50;66;16;23/10/2020;202010;60;DOM
24306020;150303-0326;4276;4357;81;27/10/2020;202010;60;DOM
24341063;37219567197-1;114;157;43;26/10/2020;202010;60;DOM
24309001;82369613;2650;2761;111;26/10/2020;202010;60;DOM
24342034;82369689;145;170;25;22/10/2020;202010;60;DOM
24341085;37219567262-3;21;28;7;26/10/2020;202010;60;DOM
24341095;37219567270-6;80;104;24;26/10/2020;202010;60;DOM
24343025;170809-0008;6185;6844;659;26/10/2020;202010;60;DOM
24305067;82449666;46;55;9;23/10/2020;202010;60;DOM
24309021;82369671;1860;1997;135;26/10/2020;202010;60;DOM
24304072;82450630;138;162;24;23/10/2020;202010;60;DOM
23401089;141826289;1017;1055;38;26/10/2020;202010;60;DOM
22308053;170809-0197;1118;1125;7;22/10/2020;202010;60;DOM
24308006;82450184;135;169;34;23/10/2020;202010;60;DOM
23501089;82450162;154;154;0;23/10/2020;202010;60;DOM
22501118;141826342;292;336;44;28/10/2020;202010;60;DOM
24341090;37219567304-3;9;13;4;26/10/2020;202010;60;DOM
24308036;150303-0107;2624;2926;302;23/10/2020;202010;60;DOM
22531016;82368905;135;165;30;27/10/2020;202010;60;DOM
23401088;141826294;1403;1440;37;26/10/2020;202010;60;DOM
24306029;150303-0327;4535;4535;0;27/10/2020;202010;60;DOM
24340006;82369708;302;341;39;22/10/2020;202010;60;DOM
22706057;37219578145-7;11;13;2;23/10/2020;202010;60;DOM
22303026;1503030261;7405;7481;76;27/10/2020;202010;60;DOM
22704021;150303-0199;1618;1668;50;23/10/2020;202010;60;DOM
22704009;150303-0357;1448;1558;110;23/10/2020;202010;60;DOM
22302024;82450223;75;75;0;SOUS COUPURE;202010;60;DOM
24341054;37219567338-1;113;154;41;26/10/2020;202010;60;DOM
24341015;37219567437-1;19;32;13;26/10/2020;202010;60;DOM
23401008;25;4354;4354;0;26/10/2020;202010;60;DOM
24309014;82449078;190;243;53;26/10/2020;202010;60;DOM
22701021;150303-0075;1257;1286;29;23/10/2020;202010;60;DOM
22706009;37219578152-3;14;19;5;23/10/2020;202010;60;DOM
24309016;82449260;193;234;41;26/10/2020;202010;60;DOM
22501101;1708090199;126;172;46;28/10/2020;202010;60;DOM
22324115;82450279;937;1045;108;27/10/2020;202010;60;DOM
24301013;150303-0424;7880;8031;151;23/10/2020;202010;60;DOM
24309005;82449330;20;30;10;26/10/2020;202010;60;DOM
24304046;150303-0014;6501;6583;82;23/10/2020;202010;60;DOM
24341056;37219575091-6;72;95;23;26/10/2020;202010;60;DOM
24304043;150303-0017;2592;2619;27;23/10/2020;202010;60;DOM
24304017;150303-0045;7157;7596;439;23/10/2020;202010;60;DOM
23401033;99;7314;7528;214;26/10/2020;202010;60;DOM
22706015;37219578178-8;9;13;4;23/10/2020;202010;60;DOM
24309026;82449537;30;53;110;26/10/2020;202010;60;DOM
24309041;82449566;129;162;33;26/10/2020;202010;60;DOM
24309028;82449574;1041;1188;147;26/10/2020;202010;60;DOM
22308022;170809-0198;1657;1704;47;22/10/2020;202010;60;DOM
22308003;170809-0267;6162;6340;178;22/10/2020;202010;60;DOM
24304050;150303-0054;5143;5199;56;23/10/2020;202010;60;DOM
24341070;37219575158-3;22;24;2;26/10/2020;202010;60;DOM
24341076;37219575166-6;121;150;29;26/10/2020;202010;60;DOM
22501103;14250522332;2488;2690;202;28/10/2020;202010;60;DOM
24343050;170809-0064;5945;6355;410;26/10/2020;202010;60;DOM
24302039;150303-0388;349;363;14;27/10/2020;202010;60;DOM
22702006;150303-0274;2201;2387;186;23/10/2020;202010;60;DOM
24303001;82449628;214;306;92;27/10/2020;202010;60;DOM
24302013;150303-0425;6712;6727;15;27/10/2020;202010;60;DOM
24302027;150303-0434;6963;6963;0;27/10/2020;202010;60;DOM
23401034;122;1206;1242;36;26/10/2020;202010;60;DOM
24343034;170809-0103;8420;9115;695;26/10/2020;202010;60;DOM
22308001;170809-0268;2134;2189;55;22/10/2020;202010;60;DOM
22528025;82369662;133;157;24;27/10/2020;202010;60;DOM
24342060;82369742;95;142;47;22/10/2020;202010;60;DOM
22523055;82450477;1709;1813;104;28/10/2020;202010;60;DOM
24305047;82449682;51;59;8;23/10/2020;202010;60;DOM
22523012;82450500;395;574;179;28/10/2020;202010;60;DOM
22706017;37219578186-1;13;17;4;23/10/2020;202010;60;DOM
24309065;82449578;91;101;10;26/10/2020;202010;60;DOM
24309036;82449597;11;14;3;26/10/2020;202010;60;DOM
22501179; 37219566531-8;1198;1613;415;28/10/2020;202010;60;DOM
22531033;82368756;231;240;9;27/10/2020;202010;60;DOM
24308020;150303-0251;7992;8050;58;23/10/2020;202010;60;DOM
22523007;82450506;495;650;155;28/10/2020;202010;60;DOM
22308006;170809-0269;2835;2963;128;22/10/2020;202010;60;DOM
22303038;82448692;75;79;4;27/10/2020;202010;60;DOM
24309043;82449603;121;164;43;26/10/2020;202010;60;DOM
22308036;170809-0275;4526;4623;97;22/10/2020;202010;60;DOM
22308041;170809-0277;2083;2182;99;22/10/2020;202010;60;DOM
22308035;170809-0315;4003;4023;20;22/10/2020;202010;60;DOM
22303035;82449452;83;110;27;27/10/2020;202010;60;DOM
22706035;37219578202-6;55;74;19;23/10/2020;202010;60;DOM
24304009;150303-0067;4524;4550;26;23/10/2020;202010;60;DOM
24306041;150303-0329;12181;12492;311;27/10/2020;202010;60;DOM
22501088;150303-0018;4943;5004;61;28/10/2020;202010;60;DOM
22704014;150303-0119;3448;3493;45;23/10/2020;202010;60;DOM
24308022;150303-0257;4082;4288;206;23/10/2020;202010;60;DOM
24329059;82369764;29;33;4;22/10/2020;202010;60;DOM
22308029;170809-0316;1968;1996;28;22/10/2020;202010;60;DOM
22308024;170809-0318;454;565;111;22/10/2020;202010;60;DOM
22523008;82450508;155;210;55;28/10/2020;202010;60;DOM
24340001;82369765;1006;1105;99;22/10/2020;202010;60;DOM
22702003;150303-0286;12808;13120;312;23/10/2020;202010;60;DOM
23401032;156;2572;2650;78;26/10/2020;202010;60;DOM
24304044;150303-0188;6146;6298;152;23/10/2020;202010;60;DOM
22324039;82450288;433;620;187;27/10/2020;202010;60;DOM
24309024;82449609;19;23;4;26/10/2020;202010;60;DOM
24307016;150303-0462;6296;6457;161;23/10/2020;202010;60;DOM
22302001;150303-0456;6102;6127;25;27/10/2020;202010;60;DOM
22301106;150303-0468;1616;1699;83;27/10/2020;202010;60;DOM
22324057;82450300;222;268;46;27/10/2020;202010;60;DOM
23509058;141826282;992;994;2;26/10/2020;202010;60;DOM
22324026;82450301;568;672;104;27/10/2020;202010;60;DOM
24306017;150303-0383;5584;5657;73;27/10/2020;202010;60;DOM
24309009;82449635;975;975;0;SOUS COUPURE;202010;60;DOM
22308049;170809-0331;3406;3603;197;22/10/2020;202010;60;DOM
22308044;170809-0332;2632;2651;19;22/10/2020;202010;60;DOM
24340024;82369796;2256;2364;108;22/10/2020;202010;60;DOM
24305071;82449714;159;185;26;23/10/2020;202010;60;DOM
22301016;150303-0486;5655;5809;154;27/10/2020;202010;60;DOM
22324029;82450307;831;869;38;27/10/2020;202010;60;DOM
22706039;37219578210-9;15;23;8;23/10/2020;202010;60;DOM
22523098;82450512;508;589;81;28/10/2020;202010;60;DOM
22706045;37219578228-1;373;401;28;23/10/2020;202010;60;DOM
22308043;170809-0333;3831;3901;70;22/10/2020;202010;60;DOM
22523026;82450517;216;282;66;28/10/2020;202010;60;DOM
22523089;82450527;31;42;11;28/10/2020;202010;60;DOM
22308004;170809-0334;2147;2216;69;22/10/2020;202010;60;DOM
24304051;150303-0191;1177;1192;15;23/10/2020;202010;60;DOM
22308216;37219560143-2;52;103;51;22/10/2020;202010;60;DOM
22302008;150303-0378;1212;1245;33;27/10/2020;202010;60;DOM
24329009;82369817;129;152;23;22/10/2020;202010;60;DOM
22324053;82450310;372;555;183;27/10/2020;202010;60;DOM
24302068;170404-0046;2718;2781;63;27/10/2020;202010;60;DOM
22301010;150303-0963;7733;7733;0;SOUS COUPURE;202010;60;DOM
23401002;419;7705;7745;40;26/10/2020;202010;60;DOM
24309033;82449651;82;110;18;26/10/2020;202010;60;DOM
22308193;37219560200-0;349;373;24;22/10/2020;202010;60;DOM
22301001;170809-0026;5092;5223;131;27/10/2020;202010;60;DOM
22301196;37219566140-2;219;283;64;27/10/2020;202010;60;DOM
24304057;170404-0041;2754;2756;2;23/10/2020;202010;60;DOM
22308218;37219560218-2;32;43;11;22/10/2020;202010;60;DOM
24304056;170404-0043;3128;3202;74;23/10/2020;202010;60;DOM
22324085;82450327;190;261;71;27/10/2020;202010;60;DOM
22324092;82450332;966;1120;154;27/10/2020;202010;60;DOM
24304025;170809-0358;1761;1838;77;23/10/2020;202010;60;DOM
23509056;14250526606;3577;3808;231;26/10/2020;202010;60;DOM
22324098;82450338;29;38;9;27/10/2020;202010;60;DOM
24305055;82449715;313;381;68;23/10/2020;202010;60;DOM
24302065;170404-0047;5002;5002;0;SOUS COUPURE;202010;60;DOM
22706008;37219579002-9;18;22;4;23/10/2020;202010;60;DOM
22308211;37219560242-2;23;29;6;22/10/2020;202010;60;DOM
22308137;37219560481-6;81;106;25;22/10/2020;202010;60;DOM
22308157;37219560549-9;0;0;0;22/10/2020;202010;60;DOM
22324034;82450718;956;1126;170;27/10/2020;202010;60;DOM
22324130;82450348;23;27;4;27/10/2020;202010;60;DOM
22324094;82450350;38;90;52;27/10/2020;202010;60;DOM
22704047;82450089;25;33;8;23/10/2020;202010;60;DOM
23501073;141826293;2403;2500;97;23/10/2020;202010;60;DOM
22308202;37219563352-6;71;107;36;22/10/2020;202010;60;DOM
22308222;37219563451-6;117;152;35;22/10/2020;202010;60;DOM
23401073;150303-0078;3317;3434;117;26/10/2020;202010;60;DOM
23501055;141826348;1630;1685;55;23/10/2020;202010;60;DOM
22706040;37219579010-2;15;19;4;23/10/2020;202010;60;DOM
24329008;82369828;161;192;31;22/10/2020;202010;60;DOM
23501072;141826353;2077;2169;92;23/10/2020;202010;60;DOM
22528001;109;1669;1687;18;27/10/2020;202010;60;DOM
22523036;82450535;591;791;200;28/10/2020;202010;60;DOM
22523024;82450537;832;1067;235;28/10/2020;202010;60;DOM
24343009;170809-0165;4201;4505;304;26/10/2020;202010;60;DOM
22706020;37219579028-4;32;41;9;23/10/2020;202010;60;DOM
22704041;82448674;118;149;31;23/10/2020;202010;60;DOM
22706061;37219579051-6;17;29;12;23/10/2020;202010;60;DOM
22501041;150303-0052;15163;15766;603;28/10/2020;202010;60;DOM
22706019;37219579150-6;493;687;194;23/10/2020;202010;60;DOM
23401003;150303-0417;3037;3232;195;26/10/2020;202010;60;DOM
24302008;170809-0023;1470;1572;102;27/10/2020;202010;60;DOM
23401004;150303-0420;5463;5545;82;26/10/2020;202010;60;DOM
22706013;37219579168-8;32;43;11;23/10/2020;202010;60;DOM
22308167;82450815;74;88;14;27/10/2020;202010;60;DOM
24343049;170809-0183;2635;2724;89;26/10/2020;202010;60;DOM
22308230;37219566181-6;26;48;22;22/10/2020;202010;60;DOM
22528002;150303-0079;8236;8572;336;27/10/2020;202010;60;DOM
22523097;82450581;257;392;135;28/10/2020;202010;60;DOM
24340040;82369833;2040;2310;270;22/10/2020;202010;60;DOM
24329041;82369875;1939;2215;276;22/10/2020;202010;60;DOM
24329101;7;3755;3873;118;22/10/2020;202010;60;DOM
24309019;82449825;36;42;6;26/10/2020;202010;60;DOM
24309008;82449848;16;22;6;26/10/2020;202010;60;DOM
24329103;283;1840;1887;47;22/10/2020;202010;60;DOM
24329102;285;3520;3570;50;22/10/2020;202010;60;DOM
24329107;1503030198;2298;2318;20;22/10/2020;202010;60;DOM
24329098;1 708 090 375;3740;3851;111;22/10/2020;202010;60;DOM
24329105;170809-0286;4126;4263;137;22/10/2020;202010;60;DOM
22501076;150303-0110;1423;1496;73;28/10/2020;202010;60;DOM
22324149;82450355;719;1031;312;27/10/2020;202010;60;DOM
22704043;82449204;21;32;11;23/10/2020;202010;60;DOM
22704002;SOUS COUPURE;0;0;0;SOUS COUPURE;202010;60;DOM
22704048;82450214;140;169;29;23/10/2020;202010;60;DOM
22308234;37219563683-4;227;298;71;22/10/2020;202010;60;DOM
24306011;150303-0384;4574;4671;97;27/10/2020;202010;60;DOM
23401080;170809-0109;3486;3510;24;26/10/2020;202010;60;DOM
24304035;170809-1245;5471;5889;418;23/10/2020;202010;60;DOM
24304007;170809-1312;5961;6002;41;23/10/2020;202010;60;DOM
24304111;37219574409-1 ;57;71;14;23/10/2020;202010;60;DOM
23401087;170809-0341;4038;4300;262;26/10/2020;202010;60;DOM
24304112;37219576149-1;16;18;2;23/10/2020;202010;60;DOM
23401081;170809-0356;3130;3209;79;26/10/2020;202010;60;DOM
24309017;82449860;41;60;19;26/10/2020;202010;60;DOM
24301027;170306-0030;4589;4721;132;23/10/2020;202010;60;DOM
22308209;37219564079-4;72;90;18;22/10/2020;202010;60;DOM
24304109;37219577824-8;103;138;35;23/10/2020;202010;60;DOM
24304040;37219577840-4;226;318;92;23/10/2020;202010;60;DOM
24329088;170809-0324;1409;1451;42;22/10/2020;202010;60;DOM
24329100;170809-0376;6327;6530;203;22/10/2020;202010;60;DOM
24329096;170809-0377;2212;2297;85;22/10/2020;202010;60;DOM
22324078;82450361;1384;1496;112;27/10/2020;202010;60;DOM
24341077;37219575174-0;35;69;34;26/10/2020;202010;60;DOM
22324067;82450364;205;348;143;27/10/2020;202010;60;DOM
23501010;1503030308;7099;7296;197;23/10/2020;202010;60;DOM
22324127;82450367;12;15;3;27/10/2020;202010;60;DOM
23401030;37219563998-6;42;57;15;26/10/2020;202010;60;DOM
22704003;150303-0287;3801;3824;23;23/10/2020;202010;60;DOM
24303015;141826288;685;754;69;27/10/2020;202010;60;DOM
23501013;1708090299;0;0;0;SOUS COUPURE;202010;60;DOM
23401076;37219564012-5;30;36;6;26/10/2020;202010;60;DOM
23401113;37219573757-4;39;68;29;26/10/2020;202010;60;DOM
22302023;170809-0111;5102;5102;0;SOUS COUPURE;202010;60;DOM
22501064;150303-0145;7796;8246;450;28/10/2020;202010;60;DOM
23401084;37219579515-0;460;476;16;26/10/2020;202010;60;DOM
22308201;37219564160-2;104;140;40;22/10/2020;202010;60;DOM
22308220;37219564202-2;105;137;32;22/10/2020;202010;60;DOM
24341096;37219575182-3;151;203;52;26/10/2020;202010;60;DOM
24303014;150303-0072;2031;2161;130;27/10/2020;202010;60;DOM
22501068;150303-0175;6120;6206;86;28/10/2020;202010;60;DOM
24341075;37219575190-6;11;15;4;26/10/2020;202010;60;DOM
22706018;37219579176-1;4;6;2;23/10/2020;202010;60;DOM
24343002;170809-0208;3434;3581;147;26/10/2020;202010;60;DOM
22324008;82450388;68;199;131;27/10/2020;202010;60;DOM
22308212;37219564236-0;425;484;59;22/10/2020;202010;60;DOM
24329099;170809-0378;2218;2258;40;22/10/2020;202010;60;DOM
24342110;37219560234-9;142;184;42;22/10/2020;202010;60;DOM
23509029;14250526697;734;754;20;26/10/2020;202010;60;DOM
23509020;150303-0080;2295;2386;91;26/10/2020;202010;60;DOM
24305066;82449810;69;89;20;23/10/2020;202010;60;DOM
24306039;150303-0412;0;0;0;SOUS COUPURE;202010;60;DOM
22523022;82450610;38;53;15;28/10/2020;202010;60;DOM
22531013;82450378;125;146;21;27/10/2020;202010;60;DOM
22308206;37219564376-4;595;600;5;22/10/2020;202010;60;DOM
23501056;145127-0094;5093;5376;283;23/10/2020;202010;60;DOM
22324096;82450389;159;255;96;27/10/2020;202010;60;DOM
22324132;82450390;180;255;75;27/10/2020;202010;60;DOM
24341061;37219575208-6;27;31;4;26/10/2020;202010;60;DOM
22531019;82369344;73;93;20;27/10/2020;202010;60;DOM
22308224;37219564418-4;51;66;15;22/10/2020;202010;60;DOM
22531017;82368525;315;358;43;27/10/2020;202010;60;DOM
22531023;82368662;1097;1212;115;27/10/2020;202010;60;DOM
24305061;82450113;113;123;10;23/10/2020;202010;60;DOM
24305012;82450765;102;178;76;23/10/2020;202010;60;DOM
24341065;37219575224-3;15;18;3;26/10/2020;202010;60;DOM
23401067;37219579531-7;54;68;14;26/10/2020;202010;60;DOM
22324059;82450397;96;261;165;27/10/2020;202010;60;DOM
24342061;37219560457-6;19;21;2;22/10/2020;202010;60;DOM
22704049;82450311;173;223;50;23/10/2020;202010;60;DOM
24309072;82450011;46;77;31;26/10/2020;202010;60;DOM
24309020;82450086;138;192;54;26/10/2020;202010;60;DOM
24309076;82450108;79;112;33;26/10/2020;202010;60;DOM
24309040;82450195;31;35;4;26/10/2020;202010;60;DOM
24342111;37219560499-8;4;7;3;22/10/2020;202010;60;DOM
22324081;82450399;162;261;99;27/10/2020;202010;60;DOM
22324064;82450429;56;114;58;27/10/2020;202010;60;DOM
22324063;82450431;84;114;30;27/10/2020;202010;60;DOM
24302024;170809-0057;1962;2162;200;27/10/2020;202010;60;DOM
22701009;150303-0285;3557;3580;23;23/10/2020;202010;60;DOM
23401020;37219579580-4;33;46;13;26/10/2020;202010;60;DOM
24305033;141826354;3610;3804;194;23/10/2020;202010;60;DOM
22706046;37219579192-8;10;12;2;23/10/2020;202010;60;DOM
24305026;1503030465;3892;3917;25;23/10/2020;202010;60;DOM
22324009;82450436;230;242;12;27/10/2020;202010;60;DOM
23501033;150303-0087;8236;8422;186;23/10/2020;202010;60;DOM
24309052;82450215;18;22;4;26/10/2020;202010;60;DOM
22501061;150303-0214;7857;8277;420;28/10/2020;202010;60;DOM
24304106;37219577881-8;34;95;61;23/10/2020;202010;60;DOM
24309035;823969612;1902;2272;370;26/10/2020;202010;60;DOM
24308028;150303-0321;573;641;68;23/10/2020;202010;60;DOM
24341068;37219575232-6;609;820;211;26/10/2020;202010;60;DOM
22301198;37219566215-2;20;35;15;26/10/2020;202010;60;DOM
22308210;37219564475-4;119;129;10;22/10/2020;202010;60;DOM
22308100;37219564624-7;523;575;52;22/10/2020;202010;60;DOM
22301207;37219566231-9;79;110;31;22/10/2020;202010;60;DOM
24340037;37219566017-2;30;40;10;22/10/2020;202010;60;DOM
24309079;37219573690-7;14;18;4;26/10/2020;202010;60;DOM
24309077;37219579465-8;16;23;7;26/10/2020;202010;60;DOM
22308208;37219565167-6;102;126;24;22/10/2020;202010;60;DOM
22308161;37219565183-3;61;97;36;22/10/2020;202010;60;DOM
22308221;37219565498-5;14;14;0;22/10/2020;202010;60;DOM
22308229;37219565522-2;97;116;19;22/10/2020;202010;60;DOM
22301187;37219566264-0;83;90;7;27/10/2020;202010;60;DOM
22301211;37219575992-5;56;60;4;27/10/2020;202010;60;DOM
22301209;37219576032-6;229;229;0;27/10/2020;202010;60;DOM
22301214;37219576164-0;361;426;65;27/10/2020;202010;60;DOM
24342005;37219575810-9;1;3;2;22/10/2020;202010;60;DOM
24342113;37219575844-8;5;7;2;22/10/2020;202010;60;DOM
24342063;37219575851-3;23;29;6;22/10/2020;202010;60;DOM
22304015;150303-0032;7773;7773;0;SOUS COUPURE;202010;60;DOM
24341082;37219575240-9;85;187;102;26/10/2020;202010;60;DOM
24342118;37219575885-1;0;0;0;22/10/2020;202010;60;DOM
22706050;37219579200-9;31;47;16;23/10/2020;202010;60;DOM
22705036;82368052;525;554;29;23/10/2020;202010;60;DOM
22501021;150303-0215;6385;6448;63;28/10/2020;202010;60;DOM
