ReferenceContrat;numcompteur;Ancienindex;Nouvelindex;consommation;datereleve;periode;nombrejours;categorie
124134058;82450483;43;61;18;25/01/2021;202101;60;DOM 
124139059;82449620;86;104;18;25/01/2021;202101;60;DOM 
22604002;37219567627;11;29;18;25/01/2021;202101;60;DOM 
41201086;82368124;50;68;18;25/01/2021;202101;60;DOM 
12115017;82368575;150;168;18;25/01/2021;202101;60;DOM 
12115036;37219569573-1;96;114;18;25/01/2021;202101;60;DOM 
12115070;170809-0120;564;582;18;25/01/2021;202101;60;DOM 
12115123;82368797;106;124;18;25/01/2021;202101;60;DOM 
12115285;82450400;110;128;18;25/01/2021;202101;60;DOM 
12203030;82448756;124;142;18;25/01/2021;202101;60;DOM 
12212035;82449461;85;103;18;25/01/2021;202101;60;DOM 
12450113;82449065;16;34;18;25/01/2021;202101;60;DOM 
12450153;82449198;97;115;18;25/01/2021;202101;60;DOM 
12455061;82449082;335;353;18;25/01/2021;202101;60;DOM 
12455083;37219562701 5;136;154;18;25/01/2021;202101;60;DOM 
12515022;82448610;75;94;19;25/01/2021;202101;60;DOM 
12604020;37219669722;42;61;19;25/01/2021;202101;60;DOM 
12618040;3,72E+11;8;27;19;25/01/2021;202101;60;DOM 
12808019;82368931;37;56;19;25/01/2021;202101;60;DOM 
12808023;82366505;169;188;19;25/01/2021;202101;60;DOM 
21106003;82369649;573;592;19;25/01/2021;202101;60;DOM 
21106008;12115366-int;28;47;19;25/01/2021;202101;60;DOM 
21418001;82368497;243;262;19;25/01/2021;202101;60;DOM 
22102018;82450787;4;23;19;25/01/2021;202101;60;DOM 
22102029;82449971;359;378;19;25/01/2021;202101;60;DOM 
22102067;37219570001;238;257;19;25/01/2021;202101;60;DOM 
22102127;37219574839-9;32;51;19;25/01/2021;202101;60;DOM 
22102129;37219575729-1;0;19;19;25/01/2021;202101;60;DOM 
22107043;37219567726-7;24;43;19;25/01/2021;202101;60;DOM 
22107058;82368496;216;235;19;25/01/2021;202101;60;DOM 
22107070;82449667;94;113;19;25/01/2021;202101;60;DOM 
22130004;82450285;80;99;19;25/01/2021;202101;60;DOM 
22130030;82368727;210;229;19;25/01/2021;202101;60;DOM 
22201133;82450266;133;152;19;25/01/2021;202101;60;DOM 
22234024; 37219561299-1;48;67;19;25/01/2021;202101;60;DOM 
22401084;82368537;100;119;19;25/01/2021;202101;60;DOM 
22405147;37219561182-9;57;76;19;25/01/2021;202101;60;DOM 
22416046;37219565043-2;3;22;19;25/01/2021;202101;60;DOM 
22613030;82448709;114;133;19;25/01/2021;202101;60;DOM 
22637009;82448836;114;133;19;25/01/2021;202101;60;DOM 
22640036;37219575430-0;34;53;19;25/01/2021;202101;60;DOM 
22640037;82450303;145;164;19;25/01/2021;202101;60;DOM 
23202018;82449052;181;200;19;25/01/2021;202101;60;DOM 
23203067;82368668;143;162;19;25/01/2021;202101;60;DOM 
23203068;82447829;39;58;19;25/01/2021;202101;60;DOM 
23810032;82450629;16;35;19;25/01/2021;202101;60;PROD
23816151;1503030447;1162;1181;19;25/01/2021;202101;60;DOM 
23825025;82368645;218;237;19;25/01/2021;202101;60;DOM 
23857024;82369628;109;128;19;25/01/2021;202101;60;DOM 
23861015;82367567;152;171;19;25/01/2021;202101;60;DOM 
41104039;82450152;128;147;19;25/01/2021;202101;60;DOM 
41210017;37219567403-3;92;111;19;25/01/2021;202101;60;DOM 
41213007;37219566256-6;33;52;19;25/01/2021;202101;60;DOM 
124134066;82449644;95;114;19;25/01/2021;202101;60;DOM 
124134075;82368448;105;124;19;25/01/2021;202101;60;DOM 
22601041;37219561067;41;60;19;25/01/2021;202101;60;DOM 
41201021;82368368;69;88;19;25/01/2021;202101;60;DOM 
12115088;37219568278-8;19;38;19;25/01/2021;202101;60;DOM 
12115098;82368357;730;749;19;25/01/2021;202101;60;DOM 
12115129;82368970;2321;2340;19;25/01/2021;202101;60;DOM 
12115176;82449690;97;116;19;25/01/2021;202101;60;DOM 
12115207;37219566728-4;607;626;19;25/01/2021;202101;60;DOM 
12115274;37219564830-0;40;59;19;25/01/2021;202101;60;PROD
12115366;82450093;106;125;19;25/01/2021;202101;60;DOM 
12203035;82449879;150;169;19;25/01/2021;202101;60;DOM 
12455066;170809-0339;491;510;19;25/01/2021;202101;60;DOM 
12455077;82368811;157;176;19;25/01/2021;202101;60;DOM 
12604063;82450893;67;86;19;25/01/2021;202101;60;DOM 
21117028;82450326;93;112;19;25/01/2021;202101;60;DOM 
21152021;82450495;51;70;19;25/01/2021;202101;60;DOM 
21430024;7098936;390;410;20;25/01/2021;202101;60;DOM 
22102050;3,72E+11;73;93;20;25/01/2021;202101;60;DOM 
22104032;7098726;725;745;20;25/01/2021;202101;60;DOM 
22104037;37219573922;15;35;20;25/01/2021;202101;60;DOM 
22130014;254;221;241;20;25/01/2021;202101;60;DOM 
22402098;82450238;52;72;20;25/01/2021;202101;60;PROD
22402103;82432826;66;86;20;25/01/2021;202101;60;DOM 
22405018;37219577543;18;38;20;25/01/2021;202101;60;DOM 
22405113;82451020;46;66;20;25/01/2021;202101;60;DOM 
22601078;82368558;78;98;20;25/01/2021;202101;60;DOM 
22603044;37219574417-4;147;167;20;25/01/2021;202101;60;PROD
22603048;37219562586-0;41;61;20;25/01/2021;202101;60;DOM 
22604091;82369687;161;181;20;25/01/2021;202101;60;DOM 
22628038;82369217;135;155;20;25/01/2021;202101;60;DOM 
22632058;37219565756-7;16;36;20;25/01/2021;202101;60;DOM 
22637001;37219572867-4;5;25;20;25/01/2021;202101;60;DOM 
22640040;37219578954-2;27;47;20;25/01/2021;202101;60;DOM 
22706001;82369645;172;192;20;25/01/2021;202101;60;DOM 
23101027;82369564;200;220;20;25/01/2021;202101;60;DOM 
23101053;82369394;555;575;20;25/01/2021;202101;60;DOM 
23101060;37219561893-1;158;178;20;25/01/2021;202101;60;DOM 
23107048;37219575976-8;16;36;20;25/01/2021;202101;60;DOM 
23202010;82448845;51;71;20;25/01/2021;202101;60;DOM 
23203079;150303-0172;5726;5746;20;25/01/2021;202101;60;DOM 
23204006;37219560606-8;53;73;20;25/01/2021;202101;60;DOM 
23204013;37219578236-4;69;89;20;25/01/2021;202101;60;DOM 
23224044;37219561703-2;54;74;20;25/01/2021;202101;60;DOM 
23251006;82448187;119;139;20;25/01/2021;202101;60;DOM 
23810021;37219569268-8;37;57;20;25/01/2021;202101;60;DOM 
23813021;37219567932-1;92;112;20;25/01/2021;202101;60;DOM 
23823004;82448780;9;29;20;25/01/2021;202101;60;DOM 
23841025;37219562453-3;120;140;20;25/01/2021;202101;60;DOM 
23847011;82369512;2034;2054;20;25/01/2021;202101;60;DOM 
23850082;82450019;100;120;20;25/01/2021;202101;60;DOM 
23850088;82368735;126;146;20;25/01/2021;202101;60;DOM 
41104040;82369210;136;156;20;25/01/2021;202101;60;DOM 
41106018;82449491;74;94;20;25/01/2021;202101;60;DOM 
41201092;82369641;438;458;20;25/01/2021;202101;60;DOM 
41201142;82369463;158;178;20;25/01/2021;202101;60;DOM 
41213029;82450237;112;132;20;25/01/2021;202101;60;DOM 
41213087;37219566850;47;67;20;25/01/2021;202101;60;DOM 
124134019;1708090371;296;316;20;25/01/2021;202101;60;DOM 
12115029;82368572;1055;1075;20;25/01/2021;202101;60;DOM 
12115091;82368414;162;182;20;25/01/2021;202101;60;DOM 
12115173;37219574573-4;0;20;20;25/01/2021;202101;60;DOM 
12202158;37219565308-6;31;51;20;25/01/2021;202101;60;DOM 
12450010;82368950;302;322;20;25/01/2021;202101;60;DOM 
12450184;82368387;1085;1105;20;25/01/2021;202101;60;DOM 
12515015;82450518;44;64;20;25/01/2021;202101;60;DOM 
12604022;37219566629-4;135;155;20;25/01/2021;202101;60;DOM 
12618051;37219561323-9;13;33;20;25/01/2021;202101;60;DOM 
21106035;82368839;169;189;20;25/01/2021;202101;60;DOM 
21106078;37219566595-7;180;200;20;25/01/2021;202101;60;DOM 
21123010;37219563410-2;23;43;20;25/01/2021;202101;60;DOM 
21125021;82369328;229;249;20;25/01/2021;202101;60;DOM 
21125040;82449824;119;139;20;25/01/2021;202101;60;DOM 
21132002;82368123;103;123;20;25/01/2021;202101;60;DOM 
21418004;37219565985-1;40;60;20;25/01/2021;202101;60;DOM 
21429003;37219562882 -1;130;150;20;25/01/2021;202101;60;DOM 
22101063;7099199;1491;1512;21;25/01/2021;202101;60;DOM 
22102071;1086566;695;716;21;25/01/2021;202101;60;DOM 
22130015;82448667;276;297;21;25/01/2021;202101;60;DOM 
22201149;82369392;331;352;21;25/01/2021;202101;60;DOM 
22234017;82448880;115;136;21;25/01/2021;202101;60;DOM 
22401066;82369777;112;133;21;25/01/2021;202101;60;DOM 
22405004;37219571793;50;71;21;25/01/2021;202101;60;DOM 
22405108;82450306;347;368;21;25/01/2021;202101;60;DOM 
22416052;141826377;373;394;21;25/01/2021;202101;60;DOM 
22602087;82369446;122;143;21;25/01/2021;202101;60;DOM 
22603055;82368715;205;226;21;25/01/2021;202101;60;DOM 
22603072; 37219568989-0;39;60;21;25/01/2021;202101;60;DOM 
22613059;37219577212-6;4;25;21;25/01/2021;202101;60;DOM 
22613075;37219568971-8;76;97;21;25/01/2021;202101;60;DOM 
22613089;82369718;122;143;21;25/01/2021;202101;60;DOM 
22627007;82450133;653;674;21;25/01/2021;202101;60;DOM 
22632045;82450681;52;73;21;25/01/2021;202101;60;DOM 
22637008;82448785;143;164;21;25/01/2021;202101;60;DOM 
22637016;82368639;264;285;21;25/01/2021;202101;60;DOM 
22640013;82367683;421;442;21;25/01/2021;202101;60;DOM 
23101054;82369255;201;222;21;25/01/2021;202101;60;DOM 
23101068;82448839;126;147;21;25/01/2021;202101;60;DOM 
23203031;82369267;699;720;21;25/01/2021;202101;60;DOM 
23203074;82368804;153;174;21;25/01/2021;202101;60;DOM 
23816021;82448711;109;130;21;25/01/2021;202101;60;DOM 
23816159;37219504293-1;100;121;21;25/01/2021;202101;60;DOM 
23821112;37219563840-0;58;79;21;25/01/2021;202101;60;DOM 
23823078;82368564;347;368;21;25/01/2021;202101;60;DOM 
23833020;141826320;306;327;21;25/01/2021;202101;60;DOM 
23841021;37219563469-8;20;41;21;25/01/2021;202101;60;DOM 
23850065;37219566397-8;0;21;21;25/01/2021;202101;60;DOM 
23850077;37219566314-3;129;150;21;25/01/2021;202101;60;DOM 
23850079;82449841;63;84;21;25/01/2021;202101;60;DOM 
23850090;82369540;76;97;21;25/01/2021;202101;60;DOM 
23857040;82450075;29;50;21;25/01/2021;202101;60;DOM 
23858009;82448798;129;150;21;25/01/2021;202101;60;DOM 
41105026;82450498;117;138;21;25/01/2021;202101;60;DOM 
41201138;82449691;158;179;21;25/01/2021;202101;60;DOM 
41213012;82368036;234;255;21;25/01/2021;202101;60;DOM 
124134045;82368672;200;221;21;25/01/2021;202101;60;DOM 
22104007;37219579085-4;68;89;21;25/01/2021;202101;60;DOM 
41201075;82448812;245;266;21;25/01/2021;202101;60;DOM 
12115103;82435662;113;134;21;25/01/2021;202101;60;DOM 
12115111;37219575612;0;22;22;25/01/2021;202101;60;DOM 
12115130;7099264;1940;1962;22;25/01/2021;202101;60;DOM 
12115256;82448659;240;262;22;25/01/2021;202101;60;DOM 
12115301;37219559764;36;58;22;25/01/2021;202101;60;DOM 
12202078;37219571710;0;22;22;25/01/2021;202101;60;DOM 
12450190;82368697;152;174;22;25/01/2021;202101;60;DOM 
12808028;82449340;53;75;22;25/01/2021;202101;60;DOM 
12866052;82449449;122;144;22;25/01/2021;202101;60;DOM 
12866063;82450618;119;141;22;25/01/2021;202101;60;DOM 
21125026;82450351;125;147;22;25/01/2021;202101;60;DOM 
22102131;37219566496-8;10;32;22;25/01/2021;202101;60;DOM 
22104044;37219573526-3;23;45;22;25/01/2021;202101;60;DOM 
22107063;37219573054-6;13;35;22;25/01/2021;202101;60;DOM 
22130041;82448921;121;143;22;25/01/2021;202101;60;DOM 
22130042; 37219561851-9;22;44;22;25/01/2021;202101;60;DOM 
22201155;37219567783-8;31;53;22;25/01/2021;202101;60;DOM 
22401074;82449922;120;142;22;25/01/2021;202101;60;DOM 
22405051;82449790;183;205;22;25/01/2021;202101;60;DOM 
22405069;82450623;184;206;22;25/01/2021;202101;60;DOM 
22627009;37219564749-2;4;26;22;25/01/2021;202101;60;DOM 
22632008;82445616;76;98;22;25/01/2021;202101;60;DOM 
22637013;82450453;130;152;22;25/01/2021;202101;60;DOM 
22637019;82368893;98;120;22;25/01/2021;202101;60;DOM 
23203041;82369182;74;96;22;25/01/2021;202101;60;DOM 
23251005;37219560796-7;26;48;22;25/01/2021;202101;60;DOM 
23251030;82450098;536;558;22;25/01/2021;202101;60;DOM 
23816157;82449243;61;83;22;25/01/2021;202101;60;DOM 
23825020;82448807;149;171;22;25/01/2021;202101;60;DOM 
23828053;37219564426-7;79;101;22;25/01/2021;202101;60;DOM 
23831003;37219562438-4;185;207;22;25/01/2021;202101;60;DOM 
23847023;82450858;143;165;22;25/01/2021;202101;60;DOM 
23850003;37219560072-0;105;127;22;25/01/2021;202101;60;DOM 
23857048;37219562875-7;8;30;22;25/01/2021;202101;60;DOM 
41201128;82449844;140;162;22;25/01/2021;202101;60;DOM 
41210019;82449755;114;136;22;25/01/2021;202101;60;DOM 
41210050;82368943;121;143;22;25/01/2021;202101;60;DOM 
41213033;82369008;161;183;22;25/01/2021;202101;60;DOM 
124134031;150303-0180;2157;2179;22;25/01/2021;202101;60;DOM 
124134070;37219564301-2;31;53;22;25/01/2021;202101;60;DOM 
22107013;82368649;142;164;22;25/01/2021;202101;60;DOM 
23224032;82369382;283;305;22;25/01/2021;202101;60;DOM 
22640038;82369655;203;225;22;25/01/2021;202101;60;PROD
12115073;82368549;110;132;22;25/01/2021;202101;60;DOM 
12115249;37219560788-4;65;87;22;25/01/2021;202101;60;DOM 
12115329;1418826333;265;287;22;25/01/2021;202101;60;DOM 
12115384;82450155;89;111;22;25/01/2021;202101;60;DOM 
12115403;82450273;208;230;22;25/01/2021;202101;60;DOM 
12450007;82367973;156;178;22;25/01/2021;202101;60;DOM 
12808024;82369206;158;180;22;25/01/2021;202101;60;DOM 
12808027;82369172;164;186;22;25/01/2021;202101;60;DOM 
12808046;37219576099-8;0;22;22;25/01/2021;202101;60;DOM 
12808048;82448937;96;118;22;25/01/2021;202101;60;DOM 
21121013;82448855;135;157;22;25/01/2021;202101;60;DOM 
21410003;82449289;69;91;22;25/01/2021;202101;60;DOM 
21430021;82449433;126;148;22;25/01/2021;202101;60;DOM 
22101070;7098417;181;204;23;25/01/2021;202101;60;DOM 
22102140;82368316;223;246;23;25/01/2021;202101;60;DOM 
22104046;82369252;196;219;23;25/01/2021;202101;60;DOM 
22107045;37219560762;15;38;23;25/01/2021;202101;60;DOM 
22130040;1,43E+11;41;64;23;25/01/2021;202101;60;DOM 
22201143;1086387;185;208;23;25/01/2021;202101;60;DOM 
22234020;82369350;83;106;23;25/01/2021;202101;60;DOM 
22401064;78657;1438;1461;23;25/01/2021;202101;60;DOM 
22402073;82369201;227;250;23;25/01/2021;202101;60;DOM 
22405075;82369450;604;627;23;25/01/2021;202101;60;DOM 
22405085;82369679;187;210;23;25/01/2021;202101;60;DOM 
22405103;37219574722-7;64;87;23;25/01/2021;202101;60;DOM 
22602057;37219562727-0;10;33;23;25/01/2021;202101;60;DOM 
22603038;82368630;148;171;23;25/01/2021;202101;60;DOM 
22603050;82363807;139;162;23;25/01/2021;202101;60;DOM 
22605067;37219568104-6;8;31;23;25/01/2021;202101;60;DOM 
22613028;37219575117-9;40;63;23;25/01/2021;202101;60;DOM 
22613050;82368865;150;173;23;25/01/2021;202101;60;DOM 
22628006; 37219568864-5;38;61;23;25/01/2021;202101;60;DOM 
22628051;82368334;143;166;23;25/01/2021;202101;60;DOM 
22632007;141826296;331;354;23;25/01/2021;202101;60;DOM 
22632049;37219560739-7;30;53;23;25/01/2021;202101;60;DOM 
23123019;82449030;150;173;23;25/01/2021;202101;60;DOM 
23224046;37219568971-8;12;35;23;25/01/2021;202101;60;DOM 
23816121;82450717;111;134;23;25/01/2021;202101;60;DOM 
23816174;37219563378-1;33;56;23;25/01/2021;202101;60;DOM 
23837006;170809-0270;2616;2639;23;25/01/2021;202101;60;PROD
23837009;82449619;31;54;23;25/01/2021;202101;60;DOM 
23850052;1503030222;967;990;23;25/01/2021;202101;60;DOM 
23850063;82368617;86;109;23;25/01/2021;202101;60;DOM 
23858023;37219560655-5;22;45;23;25/01/2021;202101;60;DOM 
23861012;82368705;221;244;23;25/01/2021;202101;60;DOM 
23868005;82450313;132;155;23;25/01/2021;202101;60;DOM 
41201073;37219568187-1;80;103;23;25/01/2021;202101;60;DOM 
41201103;82449158;131;154;23;25/01/2021;202101;60;DOM 
41201112;37219563412-2;106;129;23;25/01/2021;202101;60;DOM 
41201154;37219560515-1;48;71;23;25/01/2021;202101;60;DOM 
41201181;37219560150-7;33;56;23;25/01/2021;202101;60;DOM 
41213011;82448686;125;148;23;25/01/2021;202101;60;DOM 
41213037;82448552;69;92;23;25/01/2021;202101;60;DOM 
124134038;82450546;138;161;23;25/01/2021;202101;60;DOM 
124134080;82369659;125;148;23;25/01/2021;202101;60;DOM 
12115028;82368843;255;278;23;25/01/2021;202101;60;DOM 
12115038;82449911;149;172;23;25/01/2021;202101;60;DOM 
12115059;82449467;109;132;23;25/01/2021;202101;60;DOM 
12115115;37219561042-5;51;74;23;25/01/2021;202101;60;DOM 
12115166;3721956252-0;7;30;23;25/01/2021;202101;60;DOM 
12115231;37219567601-2;69;92;23;25/01/2021;202101;60;DOM 
12115287;1708090059;1742;1765;23;25/01/2021;202101;60;DOM 
12604003;82368938;207;230;23;25/01/2021;202101;60;DOM 
21106009;82449867;75;98;23;25/01/2021;202101;60;DOM 
21117005;82368443;164;187;23;25/01/2021;202101;60;DOM 
21117012;82450205;108;131;23;25/01/2021;202101;60;DOM 
21117013;82448731;165;188;23;25/01/2021;202101;60;DOM 
21121004;37219561521-8;58;81;23;25/01/2021;202101;60;DOM 
21125015;37219560804-9;347;370;23;25/01/2021;202101;60;PROD
21125023;141826430;176;200;24;25/01/2021;202101;60;DOM 
21409004;82368699;282;306;24;25/01/2021;202101;60;DOM 
21430020;82368230;1131;1155;24;25/01/2021;202101;60;DOM 
22102051;37219560564;45;69;24;25/01/2021;202101;60;DOM 
22102107;37219571900;54;78;24;25/01/2021;202101;60;DOM 
22102113;37219562669-4;38;62;24;25/01/2021;202101;60;DOM 
22104030;82369842;531;555;24;25/01/2021;202101;60;DOM 
22104042;82368447;2114;2138;24;25/01/2021;202101;60;DOM 
22107051;82450316;188;212;24;25/01/2021;202101;60;DOM 
22107069;37219575877-8;18;42;24;25/01/2021;202101;60;DOM 
22201145;82450916;32;56;24;25/01/2021;202101;60;DOM 
22201175;82368771;166;190;24;25/01/2021;202101;60;DOM 
22308051;82368165;276;300;24;25/01/2021;202101;60;DOM 
22402053;82368849;52;76;24;25/01/2021;202101;60;DOM 
22402063;37219569391-8;18;42;24;25/01/2021;202101;60;DOM 
22405023;37219569938-6;43;67;24;25/01/2021;202101;60;DOM 
22405037;82449165;82;106;24;25/01/2021;202101;60;DOM 
22405061;82368504;283;307;24;25/01/2021;202101;60;DOM 
22601046;82450692;94;118;24;25/01/2021;202101;60;DOM 
22603068;82448641;120;144;24;25/01/2021;202101;60;DOM 
22604059;14 2505 2237 3;391;415;24;25/01/2021;202101;60;DOM 
22604062;82368297;178;202;24;25/01/2021;202101;60;DOM 
22604067;82449442;150;174;24;25/01/2021;202101;60;DOM 
22604073;82448925;134;158;24;25/01/2021;202101;60;DOM 
22609020;82450640;81;105;24;25/01/2021;202101;60;DOM 
22609035;37219566298-8;68;92;24;25/01/2021;202101;60;DOM 
22613071;37219566843-1;25;49;24;25/01/2021;202101;60;DOM 
22626018;82449650;126;150;24;25/01/2021;202101;60;DOM 
22626026;82368588;169;193;24;25/01/2021;202101;60;DOM 
22632050;141826346;400;424;24;25/01/2021;202101;60;DOM 
22640026;37219560192-9;110;134;24;25/01/2021;202101;60;DOM 
23251003;82448720;568;592;24;25/01/2021;202101;60;DOM 
23816084;37219565274-0;39;63;24;25/01/2021;202101;60;DOM 
23821117;37219556529-0;12;36;24;25/01/2021;202101;60;DOM 
23850043;3721956489-7;62;86;24;25/01/2021;202101;60;DOM 
23857035;37219560689-4;24;48;24;25/01/2021;202101;60;PROD
41102020;37219565357-3;5;29;24;25/01/2021;202101;60;DOM 
41201107;82369542;190;214;24;25/01/2021;202101;60;DOM 
41201134;82450233;89;113;24;25/01/2021;202101;60;DOM 
41210040;82450060;193;217;24;25/01/2021;202101;60;DOM 
23828013;37219565936-4;63;87;24;25/01/2021;202101;60;DOM 
23812072;37219562677-7;159;183;24;25/01/2021;202101;60;DOM 
12115069;1131007;1955;1980;25;25/01/2021;202101;60;DOM 
12115262;82448615;86;111;25;25/01/2021;202101;60;DOM 
12115283;82368323;160;185;25;25/01/2021;202101;60;DOM 
12115371;141826393;466;491;25;25/01/2021;202101;60;DOM 
12809067;82448666;133;158;25;25/01/2021;202101;60;DOM 
21123008;82448990;150;175;25;25/01/2021;202101;60;DOM 
22102015;82450280;71;96;25;25/01/2021;202101;60;DOM 
22102100;37219569417;51;76;25;25/01/2021;202101;60;DOM 
22104033;82450553;141;166;25;25/01/2021;202101;60;DOM 
22234015;141826360;152;177;25;25/01/2021;202101;60;DOM 
22401080;170507229;1952;1977;25;25/01/2021;202101;60;DOM 
22405022;82450566;141;166;25;25/01/2021;202101;60;DOM 
22405028;82450892;125;150;25;25/01/2021;202101;60;DOM 
22405064;82449483;72;97;25;25/01/2021;202101;60;DOM 
22603080;37219572833 4;106;131;25;25/01/2021;202101;60;DOM 
22605016;37219572809-4;106;131;25;25/01/2021;202101;60;DOM 
22632056;37219566355-6;5;30;25;25/01/2021;202101;60;DOM 
22637006;82369470;358;383;25;25/01/2021;202101;60;DOM 
22637022;82369396;145;170;25;25/01/2021;202101;60;DOM 
22640012;82369841;346;371;25;25/01/2021;202101;60;PROD
23107035;82369495;220;245;25;25/01/2021;202101;60;DOM 
23107042;82450970;166;191;25;25/01/2021;202101;60;DOM 
23202008; 37219559897-6;115;140;25;25/01/2021;202101;60;DOM 
23203038; 37219572353-3;185;210;25;25/01/2021;202101;60;DOM 
23203058;82448905;105;130;25;25/01/2021;202101;60;DOM 
23203064;82448870;148;173;25;25/01/2021;202101;60;DOM 
23203070;37219567593-1;23;48;25;25/01/2021;202101;60;DOM 
23204001;37219575968-5;22;47;25;25/01/2021;202101;60;DOM 
23224049;37219567692-1;23;48;25;25/01/2021;202101;60;PROD
23812023;82448614;83;108;25;25/01/2021;202101;60;DOM 
23812069;82449974;40;65;25;25/01/2021;202101;60;DOM 
23816145;37219561604-2;70;95;25;25/01/2021;202101;60;DOM 
23816146;150303-0270;12660;12685;25;25/01/2021;202101;60;PROD
23816172;82449648;73;98;25;25/01/2021;202101;60;DOM 
23842018;37219569672-1;50;75;25;25/01/2021;202101;60;DOM 
23858030;82449722;155;180;25;25/01/2021;202101;60;DOM 
23867038;37219570233-9;62;87;25;25/01/2021;202101;60;DOM 
41201111;82449203;89;114;25;25/01/2021;202101;60;DOM 
41201162;37219559855-4;746;771;25;25/01/2021;202101;60;DOM 
41201166;37219562420-2;132;157;25;25/01/2021;202101;60;DOM 
22104005;37219575422-3;60;85;25;25/01/2021;202101;60;DOM 
41201085;82449908;66;91;25;25/01/2021;202101;60;DOM 
12115007;82368798;232;257;25;25/01/2021;202101;60;DOM 
12115054;82369448;187;212;25;25/01/2021;202101;60;DOM 
12115261;82450118;141;166;25;25/01/2021;202101;60;DOM 
12115307;82449716;96;121;25;25/01/2021;202101;60;DOM 
12115345;82448967;92;117;25;25/01/2021;202101;60;DOM 
12202112;37219563923-4;86;111;25;25/01/2021;202101;60;DOM 
12202115;82369054;268;293;25;25/01/2021;202101;60;DOM 
12202128;82368507;246;271;25;25/01/2021;202101;60;DOM 
12202134;37219563857-4;104;129;25;25/01/2021;202101;60;DOM 
12450015;82369056;252;277;25;25/01/2021;202101;60;DOM 
12455057;37219566421-6;100;125;25;25/01/2021;202101;60;DOM 
12455076;82368539;324;349;25;25/01/2021;202101;60;DOM 
12618020;82368593;1045;1070;25;25/01/2021;202101;60;DOM 
12809008;82369682;142;167;25;25/01/2021;202101;60;DOM 
21106058;37219573666-7;102;127;25;25/01/2021;202101;60;DOM 
21106068;82448803;38;63;25;25/01/2021;202101;60;DOM 
21121003;82449750;578;603;25;25/01/2021;202101;60;DOM 
21125011;82369628;128;153;25;25/01/2021;202101;60;DOM 
22102028;1604214793;612;637;25;25/01/2021;202101;60;DOM 
22102049;82450385;245;270;25;25/01/2021;202101;60;DOM 
22102066;82449084;180;205;25;25/01/2021;202101;60;DOM 
22102105;37219561364-3;44;69;25;25/01/2021;202101;60;DOM 
22102117;82448593;69;95;26;25/01/2021;202101;60;DOM 
22102135;82449634;639;665;26;25/01/2021;202101;60;DOM 
22103078;82368377;205;231;26;25/01/2021;202101;60;DOM 
22104031;82450062;304;330;26;25/01/2021;202101;60;DOM 
22201170;82369739;907;933;26;25/01/2021;202101;60;DOM 
22234011;82449985;64;90;26;25/01/2021;202101;60;DOM 
22308233;37219570134;144;170;26;25/01/2021;202101;60;DOM 
22401051;37219577147;65;91;26;25/01/2021;202101;60;DOM 
22402089;82369491;210;236;26;25/01/2021;202101;60;DOM 
22405062;37219578798;87;113;26;25/01/2021;202101;60;DOM 
22501004;37219574763-1;39;65;26;25/01/2021;202101;60;DOM 
22603066;37219562768-4;52;78;26;25/01/2021;202101;60;DOM 
22603078;37219562669-4;61;87;26;25/01/2021;202101;60;DOM 
22604058;37219575083-3;59;85;26;25/01/2021;202101;60;DOM 
22605060;37219579523-4;0;26;26;25/01/2021;202101;60;DOM 
22609008;82368583;131;157;26;25/01/2021;202101;60;DOM 
22613057;82449037;98;124;26;25/01/2021;202101;60;DOM 
22628027;82450661;125;151;26;25/01/2021;202101;60;DOM 
22628054;82369635;582;608;26;25/01/2021;202101;60;DOM 
22632028;37219564277-7;105;131;26;25/01/2021;202101;60;DOM 
22637005;82450810;144;170;26;25/01/2021;202101;60;DOM 
23107008;82448841;88;114;26;25/01/2021;202101;60;DOM 
23203060;82369607;257;283;26;25/01/2021;202101;60;DOM 
23204017;82448761;138;164;26;25/01/2021;202101;60;DOM 
23204018;82448914;53;79;26;25/01/2021;202101;60;DOM 
23251028;37219565696-4;84;110;26;25/01/2021;202101;60;DOM 
23810023;82368636;199;225;26;25/01/2021;202101;60;DOM 
23816139;37219564004-2;89;115;26;25/01/2021;202101;60;DOM 
23826060;82368332;1127;1153;26;25/01/2021;202101;60;DOM 
23828032;82450153;84;110;26;25/01/2021;202101;60;DOM 
23828051;37219566348-1;0;26;26;25/01/2021;202101;60;DOM 
23849023;37219562560-5;14;40;26;25/01/2021;202101;60;DOM 
23868003;82368940;183;209;26;25/01/2021;202101;60;DOM 
41201122;37219575281-3;12;38;26;25/01/2021;202101;60;PROD
41201130;150303-0254;3866;3892;26;25/01/2021;202101;60;DOM 
41213065;170809-0272;761;787;26;25/01/2021;202101;60;DOM 
124134035;37219563345-0;0;26;26;25/01/2021;202101;60;DOM 
124134042;82448843;192;218;26;25/01/2021;202101;60;DOM 
124139065; 37219561109-2;250;276;26;25/01/2021;202101;60;PROD
22104017;82368512;1773;1799;26;25/01/2021;202101;60;DOM 
23107019;82450042;133;160;27;25/01/2021;202101;60;DOM 
23828009;82448651;112;139;27;25/01/2021;202101;60;DOM 
12115155;1131062;247;274;27;25/01/2021;202101;60;DOM 
12115188;82448678;75;102;27;25/01/2021;202101;60;DOM 
12115226;82368317;149;176;27;25/01/2021;202101;60;DOM 
12115238;82368281;115;142;27;25/01/2021;202101;60;DOM 
